  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				PS1_g		       PS1_r       			PS1_i      			 PS1_z       			PS1_y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79104.647571434180       -1.2496000000000000E-002   2.6880692743472425E-004   9.0882500999999998        5.2442000000000001E-003   10.591114947960897        10.395647018846610        10.968282665370069        9.8157690889902796        10.321704948112924        10.889846342232325        11.281282665705348        11.664161524150671        10.399351947712923        10.896846342232326        11.308282665370072        11.610782200460900        11.832808523750671        9.0337111606180365        10.317205413022094        10.664993806741496        10.810846342232324        11.018251059393528        11.485661059241501        11.635572595932331        11.762542061889473        8.2916698922700434        8.9484693296802824     
   77958.235361267420       -3.8397000000000001E-002   2.8443526138656239E-004   9.0887919000000004        5.2410000000000000E-003   10.604707338861086        10.409470859388829        10.981258772077066        9.8301295591494764        10.335602518988054        10.903094809469462        11.294258772412345        11.676982078748544        10.413247351388055        10.910094809469467        11.321258772077069        11.623567768413974        11.845626911148546        9.0479979004443258        10.331293522651148        10.678430645532561        10.824094809469464        11.031186255212418        11.498291075085447        11.648020741822354        11.774882068158480        8.3102634188068585        8.9646269055309453     
   76902.241758762728       -6.2625000000000000E-002   3.0114278722925293E-004   9.0893265999999997        5.2377999999999999E-003   10.617330389220136        10.422307247268382        10.993313518814993        9.8434600534104071        10.348506338207983        10.915401061747765        11.306313519150265        11.688893058106345        10.426149031807981        10.922401061747763        11.333313518814990        11.635447345651269        11.857535751706344        9.0612609633648766        10.344372511371702        10.690909928511488        10.836401061747765        11.043202833930465        11.510026884942619        11.659589937378897        11.786352080754774        8.3274925341970558        8.9796134486353800     
   75927.832094745609       -8.5305000000000006E-002   3.1914539004560536E-004   9.0898537000000008        5.2345999999999998E-003   10.629078981568535        10.434252829949587        11.004537123074586        9.8558613828668218        10.360513686998788        10.926857331196958        11.317537123409858        11.699983546542734        10.438154272198789        10.933857331196959        11.344537123074582        11.646509634434858        11.868624131742736        9.0736005267116884        10.356541175638514        10.702525405036686        10.847857331196957        11.054390763333261        11.520956057903009        11.670366228463282        11.797037256072757        8.3434907458103300        8.9935435255014173     
   74898.651743357856      -0.10953400000000001        3.3855124136022139E-004   9.0903738999999995        5.2313999999999998E-003   10.641416446915599        10.446798212166925        11.016319865692395        9.8688874651062939        10.373123935497709        10.938886042438604        11.329319866027667        11.711625319371844        10.450762439897709        10.945886042438605        11.356319865692392        11.658122511935950        11.880263823771841        9.0865617426695842        10.369321289254149        10.714721900595052        10.859886042438607        11.066135454197507        11.532427965615401        11.681676594258956        11.808250946233294        8.3603164721499397        9.0081853201750945     
   73848.894769722669      -0.13456799999999999        3.5957641103701119E-004   9.0908873999999997        5.2283000000000000E-003   10.653934261608264        10.459528032254319        11.028271536208521        9.8821070599907834        10.385919519592743        10.951088930039180        11.341271536543797        11.723432802500891        10.463555969992743        10.958088930039182        11.368271536208521        11.669901388747068        11.892069252900889        9.0997155735464297        10.382289667054195        10.727095527900630        10.872088930039180        11.078047913023916        11.544062655039440        11.693146705977988        11.819622244254958        8.3774119518368799        9.0230538658994739     
   72879.938922194589      -0.15801799999999999        3.8254493775019685E-004   9.0913941999999999        5.2253000000000004E-003   10.665544392871153        10.471333981886717        11.039358492617792        9.8943648722170874        10.397785695080033        10.962408374547815        11.352358492953064        11.734386193595546        10.475420118280033        10.969408374547816        11.379358492617788        11.680829196516692        11.903020616795546        9.1119131599178385        10.394314991181131        10.738572093848914        10.883408374547814        11.089098199703328        11.554856897494451        11.703789908593349        11.830174632885571        8.3932467918990366        9.0368343969567899     
   71984.667007802069      -0.17998800000000001        4.0756535618569957E-004   9.0918934000000000        5.2223000000000000E-003   10.676364819946405        10.482335460144844        11.049694957369992        9.9057836504665584        10.408842370963749        10.972960220048746        11.362694957705264        11.744598801590454        10.486474797363746        10.979960220048744        11.389694957369988        11.691018939651867        11.913231227990456        9.1232767405417210        10.405518388681875        10.749268664166868        10.893960220048745        11.099400334889678        11.564922783872332        11.713717060554208        11.840018248054987        8.4079700890317621        9.0496607486095524     
   71098.428245419214      -0.20200199999999999        4.3496205503927853E-004   9.0923873999999998        5.2192999999999996E-003   10.687089205120728        10.493239069071642        11.059939912415309        9.9170999960267352        10.419800269018971        10.983418733594355        11.372939912750585        11.754720798011725        10.497430719418972        10.990418733594353        11.399939912415309        11.701119005692519        11.923351248411720        9.1345387969734730        10.416621175741760        10.759870090717143        10.904418733594355        11.109610955187179        11.574899891288936        11.723557182966147        11.849775674590688        8.4225576140127529        9.0623711698089302     
   70131.479352907772      -0.22627800000000001        4.6527545266749823E-004   9.0928745000000006        5.2164000000000004E-003   10.698639117679765        10.504984319809182        11.070966745787885        9.9292949616703226        10.431604558305555        10.994678561485635        11.383966746123157        11.765613280154838        10.509233060305554        11.001678561485637        11.410966745787881        11.711988157226799        11.934241782154835        9.1466747240680206        10.428583146866639        10.771285652046721        10.915678561485635        11.120600132219547        11.585634691593754        11.734142095032674        11.860269736967961        8.4383224969586337        9.0760879746717009     
   69238.555697287418      -0.24901999999999999        4.9883060829589002E-004   9.0933574000000004        5.2135000000000003E-003   10.711617343478528        10.518219206369343        11.083242053574365        9.9431540806713077        10.444874211353481        11.007369634925722        11.396213619325502        11.777535611669142        10.522348492892936        11.014265055911311        11.423213618990227        11.723985185699410        11.946038327792737        9.1605752210115110        10.442102644644292        10.783863191727173        10.928265055911309        11.132640190683551        11.597078745087513        11.745382580720685        11.871426725090414        8.4549639713355109        9.0910678147286337     
   68413.214988729451      -0.27033099999999999        5.3638464888959450E-004   9.0938365000000001        5.2106000000000001E-003   10.724058906217767        10.530910287721149        11.094999226388992        9.9564559416756531        10.457594501061831        11.019543310894630        11.407939667383584        11.788929607043801        10.534901798059579        11.026325073052814        11.434939667048308        11.735463631544928        11.957296463382232        9.1739304077301647        10.455070536565213        10.795890167712134        10.940325073052815        11.144147844885612        11.607977536037037        11.756082004173177        11.882049363672049        8.4707544734232947        9.1053600845832463     
   67650.031008550184      -0.29029700000000003        5.7847960015774903E-004   9.0943137000000007        5.2078000000000003E-003   10.735612339115354        10.542694584612788        11.105920164839423        9.9688054705209215        10.469405983520973        11.030849658935148        11.418831511466509        11.799514268734656        10.546558734922685        11.037526008327815        11.445831511131233        11.746126520433799        11.967755673844552        9.1863290694059483        10.467110974218409        10.807060099819628        10.951526008327813        11.154837919341988        11.618104287339785        11.766023694807890        11.891920462308745        8.4854040486721107        9.1186254342047288     
   66804.697223746785      -0.31261800000000001        6.2630608165844138E-004   9.0947905999999996        5.2049000000000002E-003   10.748330785445560        10.555668538678439        11.117938995880806        9.9824055659946822        10.482410530145373        11.043294972068935        11.430817842349143        11.811160558503367        10.559392307190123        11.049854287924369        11.457817842013867        11.757859251180992        11.979263489415054        9.1999831056994381        10.480369120978249        10.819353971657435        10.963854287924370        11.166601242647928        11.629243376837614        11.776955880692242        11.902773837614617        8.5015520481612619        9.1332399302202560     
   65980.256569286576      -0.33466699999999999        6.8094830378566938E-004   9.0952666999999998        5.2021000000000003E-003   10.760724261713177        10.568311251542388        11.129650717178725        9.9956593169264156        10.495083363818983        11.055422722494084        11.442497538437406        11.822508573929843        10.571898348332843        11.061867569074414        11.469497538102130        11.769291615072914        11.990476737520295        9.2132891798869583        10.493289286848198        10.831333323197816        10.975867569074415        11.178063727349508        11.640096727871414        11.787606304421958        11.913347530478886        8.5172898971025024        9.1474830099373410     
   65219.730516751944      -0.35528500000000002        7.4403250688598636E-004   9.0957448000000003        5.1992000000000002E-003   10.772288626621766        10.580105686666741        11.140586574443340        10.008017927989194        10.506905781844985        11.066742667584961        11.453403500400366        11.833108413071791        10.583566748748339        11.073081566258388        11.480403500065091        11.779969419220116        12.000952454353389        9.2256958606533388        10.505339862689961        10.842515512680141        10.987081566258389        11.188769514398363        11.650240251381842        11.797561843720523        11.923232754372201        8.5319386987248365        9.1607542522631604     
   64517.421192117174      -0.37457200000000002        8.1772836301871620E-004   9.0962247999999999        5.1963000000000001E-003   10.783059826783797        10.591089499626159        11.150777755496120        10.019523227117320        10.517915624445871        11.077288843300062        11.463566731811687        11.842988800753256        10.594434209484293        11.083529561399567        11.490566731476411        11.789921957834048        12.010718409811391        9.2372453610724694        10.516560398088233        10.852933638179858        10.997529561399565        11.198748082653756        11.659699253468530        11.806846496308902        11.932452936028115        8.5455575774764068        9.1731023225808475     
   63869.865264351247      -0.39257999999999998        9.0496717288212378E-004   9.0967102000000004        5.1933999999999999E-003   10.793084817508648        10.601310698729344        11.160268291891613        10.030225771572754        10.528160996551870        11.087107040859438        11.473031153604365        11.852192258574826        10.604548128804739        11.093256888763348        11.500031153269090        11.799192112848397        12.019816529450226        9.2479884881178638        10.527000036972561        10.862632909340823        11.007256888763346        11.208042410670918        11.668514177733440        11.815499972969777        11.941047481896215        8.5582075497022831        9.1845819341496000     
   63137.589914297343      -0.41310700000000000        1.0095533166734753E-003   9.0972028999999992        5.1904999999999998E-003   10.804267951861810        10.612715486487524        11.170847796513733        10.042174802717973        10.539593493352051        11.098056624756587        11.483580978384481        11.862447202414927        10.615832199734911        11.104103565283488        11.510580978049205        11.809522255023495        12.029952727262312        9.2599830377560863        10.538652216377763        10.873447935218962        11.018103565283489        11.218400261888021        11.678329756363503        11.825131487896822        11.950611681688251        8.5723593915486660        9.1974096957148852     
   62451.518119137902      -0.43258099999999999        1.1351949506079961E-003   9.0976978000000006        5.1875000000000003E-003   10.814863681587855        10.623519017352113        11.180878441553556        10.053488733003885        10.550423214181354        11.108434264893990        11.493583453859596        11.872173269571970        10.626522726605177        11.114384428676662        11.520583453524321        11.819318908960060        12.039567770025041        9.2713393852568018        10.549687758745609        10.883698649447421        11.028384428676663        11.228223105789301        11.687644180443453        11.834272544938411        11.959690070350323        8.5857358868701503        9.2095469121549911     
   61853.460213871171      -0.44977699999999998        1.2800906100541738E-003   9.0981777000000008        5.1846000000000001E-003   10.824218170800851        10.633054843536687        11.189740710224662        10.063470054708574        10.559982056152354        11.117599401717730        11.502420787144274        11.880769460094545        10.635960037395126        11.123464824323452        11.529420786808998        11.827976824873158        12.048067364752985        9.2813574969655939        10.559426018088192        10.892752190107785        11.037464824323447        11.236904037488824        11.695881536222867        11.842358031781597        11.967721510202988        8.5975136389083140        9.2202459033459974     
   61356.700913145069      -0.46422500000000000        1.4372352679230004E-003   9.0986195999999993        5.1820000000000000E-003   10.832067132101313        10.641054600227369        11.197181125082045        10.071840346573550        10.568001081306820        11.125291731425472        11.509840165937872        11.887988367567852        10.643877943089448        11.131086442037335        11.536840165602596        11.835247175876537        12.055206188829930        9.2897581962968534        10.567594071032877        10.900351004157885        11.045086442037336        11.244193656955987        11.702802388115741        11.849152133889254        11.974471239180565        8.6073747420779672        9.2292123063718439     
   60937.972432346440      -0.47653200000000001        1.6068750347839114E-003   9.0990283999999999        5.1796000000000003E-003   10.838769527164064        10.647884249034359        11.203539393625800        10.078982740273961        10.574847094670673        11.131862634609629        11.516180434724763        11.894159509762428        10.650638575557142        11.137597472616552        11.543180434389487        11.841461826119193        12.061309949885210        9.2969260982884840        10.574565702940969        10.906842399780238        11.051597472616550        11.250424671755507        11.708722293221836        11.854964707919823        11.980246845963055        8.6157726537551333        9.2368571742492165     
   60579.404517975498      -0.48716500000000001        1.7899107838235864E-003   9.0994113999999993        5.1773000000000001E-003   10.844610656093890        10.653834480338498        11.209086040628629        10.085201147716125        10.580811440572775        11.137591629569640        11.521711435129623        11.899545551001536        10.656529675876373        11.143274964187158        11.548711434794347        11.846885256149738        12.066638392139412        9.3031662479241160        10.580637619217386        10.912502712752877        11.057274964187156        11.255862216384019        11.713893193712321        11.860043293226996        11.985294170478797        8.6230652005359065        9.2435058631886253     
   60253.322520130459      -0.49690499999999999        1.9869230517143423E-003   9.0997734000000001        5.1751000000000002E-003   10.849968075600762        10.659291172444723        11.214175845989571        10.090901923046909        10.586281062505067        11.142847371929511        11.526786862664499        11.904489097737274        10.661932633409092        11.148483720521176        11.553786862329224        11.851862859085264        12.071529652301651        9.3088867016286176        10.586205065749029        10.917695643260826        11.062483720521170        11.260852749145611        11.718641091249355        11.864706863259977        11.989929476311991        8.6297422824078769        9.2495979369168193     
