  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				PS1_g		       PS1_r       			PS1_i      			 PS1_z       			PS1_y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79217.475827233749       0.25818600000000003        8.0584885238010878E-005   8.7715294999999998        7.1415000000000003E-003   10.152496291696409        9.9646662744143057        10.517954137076092        9.4245057066442151        9.8878954193655169        10.446339786861856        10.827724992460155        11.202711514241539        9.9557389145309614        10.452110641910643        10.853940659192752        11.149940659192751        11.367641127406987        8.6413626805870720        9.8960519242000728        10.211253668861858        10.365110641910647        10.561797632241539        10.996389977776040        11.136557262689088        11.250471144689090        7.8543815122708196        8.5433586185456036     
   78193.382444883624       0.23481800000000000        9.0384562107004735E-005   8.7722961999999995        7.1352000000000004E-003   10.165579101790282        9.9779726498663699        10.530438171022276        9.4390191806733732        9.9013909336123263        10.459217778279257        10.840019887611593        11.214987662711252        9.9690296101013054        10.464799494533299        10.866405946457210        11.162405946457209        11.379715524000229        8.6556900826214864        9.9097522571233512        10.224128593479257        10.377799494533299        10.574076847511254        11.008779932431882        11.148411160724141        11.262321975924142        7.8715702421758138        8.5590979378335845     
   77188.393113077531       0.21159300000000000        1.0061551633185673E-004   8.7730490999999997        7.1289999999999999E-003   10.178423565884405        9.9910377312684275        10.542696249358887        9.4532676182320294        9.9146404050391759        10.471861244507021        10.852093575923419        11.227041731581505        9.9820780836617899        10.477258570736272        10.878644405352251        11.174644405352250        11.391571606604121        8.6697571417553512        9.9232027264165588        10.236769048107018        10.390258570736275        10.586133927981503        11.020938363719061        11.160049637620098        11.273957441220098        7.8884452482387317        8.5745493509904058     
   76201.057777913607       0.18848799999999999        1.1117011245235631E-004   8.7737891999999995        7.1228999999999997E-003   10.191045483748255        10.003877571229715        10.554743260652046        9.4672688451651048        9.9276602174370865        10.484285695303836        10.863960614779955        11.238888315407632        9.9949004289926719        10.489503049096466        10.890670961615001        11.186670961615000        11.403223683763215        8.6835813566518034        9.9364200058815051        10.249190538503836        10.402503049096467        10.597983472207630        11.032880407229761        11.171486753081748        11.285391596281748        7.9050280812736453        8.5897324199256779     
   75232.934147784486       0.16555300000000001        1.2215611150639917E-004   8.7745116000000003        7.1170000000000001E-003   10.203397306167517        10.016444198067035        10.566532498985261        9.4809731510665500        9.9404021789084034        10.496443892997075        10.875574518479169        11.250481039414819        10.007448765737962        10.501485912155708        10.902439020256189        11.198439020256188        11.414625672644377        8.6971132175192523        9.9493555920788452        10.261345846597074        10.414485912155705        10.609579085814818        11.044559905010814        11.182676827144860        11.296578780744859        7.9212649091054530        8.6045955845832793     
   74283.438747204840       0.14278700000000000        1.3368130108767673E-004   8.7752146000000000        7.1111999999999998E-003   10.216134963679465        10.029379134330025        10.578705026927789        9.4949084321330446        9.9533935885743183        10.508719481172079        10.887690573018773        11.262331998270962        10.020379134330028        10.513848339178349        10.914475310521524        11.210331998270963        11.426561714677231        8.7111381494333813        9.9625369008248796        10.273761935022641        10.426705026927792        10.621561714677231        11.056289544420405        11.194275090176113        11.307658799751046        7.9382294286423232        8.6199540726315860     
   73352.682403063707       0.12018800000000000        1.4553033258295046E-004   8.7759094999999991        7.1054999999999998E-003   10.228823509498563        10.042256611017949        10.590835118940399        9.5087307966610393        9.9662907559581715        10.520869263880622        10.899800974335454        11.274106698841850        10.033256611017949        10.526164582459787        10.926436162361236        11.222106698841850        11.438505655421013        8.7251297541342741        9.9756202194775607        10.286095089400009        10.438835118940402        10.633505655421013        11.067880873322460        11.205846728382239        11.318561816065580        7.9551938944444682        8.6352628677102050     
   72439.259141167902        9.7733000000000000E-002   1.5791872150418840E-004   8.7765956000000003        7.0999000000000001E-003   10.241278192427986        10.054896722999752        10.602741747912690        9.5222991817161837        9.9789512065514234        10.532796231464355        10.911687264696296        11.285665552720824        10.045896722999755        10.538253896084454        10.938177700892590        11.233665552720824        11.450229599740924        8.7388632296303523        9.9884633547231889        10.298201997236122        10.450741747912689        10.645229599740921        11.079259786949057        11.217205303397387        11.329268262516996        7.9718448355786169        8.6502899855843847     
   71544.787814730196        7.5473999999999999E-002   1.7084656991534075E-004   8.7772720999999994        7.0943999999999998E-003   10.253479950541934        10.067280081378986        10.614406823230770        9.5355925005839772        9.9913554660927772        10.544482207944561        10.923331438852255        11.296991034670452        10.058280081378985        10.550097865667826        10.949682077107507        11.244991034670452        11.461715780793718        8.7523172476013080        10.001046508529829        10.310064161981614        10.462406823230772        10.656715780793718        11.090409080633400        11.228333695919609        11.339761976626555        7.9881557497941742        8.6650117525744790     
   70668.032484058524        5.3385000000000002E-002   1.8431398432949210E-004   8.7779407000000003        7.0889000000000004E-003   10.265473930815096        10.079452087118282        10.625874750305533        9.5486573587039754        10.003548917682101        10.555971580869349        10.934777920076987        11.308127031062972        10.070452087118285        10.561741143808719        10.960993424566160        11.256127031062972        11.473008356802344        8.7655386853374129        10.013415311185289        10.321726211572537        10.473874750305532        10.668008356802344        11.101372400359784        11.239275569795966        11.350085555238485        8.0041774557884278        8.6794767448235515     
