  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				PS1_g		       PS1_r       			PS1_i      			 PS1_z       			PS1_y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79300.696179789855      -0.16536799999999999        3.5214157001362879E-004   9.2661041999999991        4.3762000000000002E-003   11.222230935113599        11.034435212677641        11.586866760238605        10.492061089420913        10.959435212677638        11.515951213585515        11.895616084975570        12.270662482674565        11.027295351913596        11.521006621002646        11.921802343438605        12.218476223876253        12.435662482674564        9.7090610903149841        10.966714934205724        11.279886796785510        11.433951213585514        11.629671492057431        12.068438581578759        12.205578029327656        12.319316326565302        8.9188993167944357        9.6089756988632775     
   78598.634305593601      -0.18125500000000000        3.7521964682295559E-004   9.2665462000000005        4.3740000000000003E-003   11.230909627231497        11.043256085170377        11.595116442793213        10.501572715349074        10.968256085170378        11.524349080953733        11.903740900032890        12.278769984854328        11.035975812031495        11.529396715932094        11.930050257993209        12.226460626558733        12.443769984854328        9.7185727162431448        10.975816631448140        11.288282896153735        11.442349080953733        11.637788534675973        12.077321774936124        12.213537346693805        12.327013900059328        8.9303827204091206        9.6194684434153110     
   77911.757304803221      -0.19694700000000001        4.0110482769188140E-004   9.2669891000000000        4.3718000000000003E-003   11.239424881237822        11.051910486176864        11.603211510129524        10.510902389686811        10.976910486176861        11.532589584159743        11.911714712908120        12.286725905190488        11.044492837637820        11.537629158668564        11.938143553729526        12.234297064033806        12.451725905190488        9.7279023905808817        10.984745783254938        11.296521627759743        11.450589584159742        11.645754287081667        12.086033123186477        12.221347831160267        12.334569297864546        8.9416419392186075        9.6297579739541579     
   77240.664259759680      -0.21241900000000000        4.3022973307529357E-004   9.2674342000000003        4.3695000000000001E-003   11.247819936417855        11.060441540365900        11.611195586324779        10.520092652963143        10.985441540365905        11.540716202121757        11.919581216809867        12.294573982376733        11.052889673217855        11.545747453472828        11.946125849524780        12.242029349326543        12.459573982376732        9.7370926538572107        10.993545274661997        11.304646465321756        11.458716202121757        11.653612467825660        12.094615787122510        12.229053366579755        12.342026603181516        8.9527178057788142        9.6398859870935496     
   76586.108028170827      -0.22765299999999999        4.6335107456326342E-004   9.2678837999999999        4.3673000000000002E-003   11.255987319832652        11.068741633427020        11.618961677160559        10.529035146615783        10.993741633427021        11.548621763043922        11.927233514079465        12.302207363566197        11.061058855032652        11.553644455554924        11.953890141960560        12.249550735349821        12.467207363566196        9.7460351475098506        11.002107190215749        11.312550227843921        11.466621763043921        11.661256206255189        12.102962135109415        12.236547277682831        12.349279406272089        8.9634998173199705        9.6497430610704136     
   75947.940240766722      -0.24264400000000000        5.0133420592160863E-004   9.2683383999999993        4.3650000000000000E-003   11.264028056871775        11.076911822423627        11.626610727982085        10.537831081054636        11.001911822423624        11.556407232968086        11.934772502433818        12.309726962430242        11.069101410471776        11.561421139933932        11.961537374382084        12.256962090146695        12.474726962430241        9.7548310819487067        11.010532646327315        11.320333879368084        11.474407232968085        11.668786409064390        12.111173307702265        12.243930457444245        12.356428526808850        8.9740895887087095        9.6594306120116347     
   75326.710099815988      -0.25737300000000002        5.4547723474638590E-004   9.2687997000000006        4.3626999999999997E-003   11.271886538564019        11.084896395344060        11.634087478265403        10.546424200391666        11.009896395344061        11.564017222603951        11.942142993337661        12.317077621485367        11.076961737364023        11.569022136245440        11.969012279465403        12.264208335022346        12.482077621485367        9.7634242012857371        11.018765711304134        11.327942023803949        11.482017222603950        11.676147906643873        12.119193573256023        12.251147877146821        12.363419131503765        8.9844293005647593        9.6688916083459908     
   74723.464596016624      -0.27181400000000000        5.9718790798993378E-004   9.2692709000000004        4.3603000000000001E-003   11.279822519424219        11.093005953916922        11.641656598181832        10.555128321226835        11.018005953916919        11.571711905262624        11.949601291436309        12.324468900420236        11.084954910105015        11.576711905262627        11.976524207501036        12.271597027832140        12.489468900420235        9.7720772783090020        11.027061260997716        11.335634821662627        11.489656598181831        11.683597027832139        12.126520964725010        12.258358286258645        12.370567760539441        8.9949361518136506        9.6784426513553719     
   74139.388558511579      -0.28592800000000002        6.5874025046932161E-004   9.2697549000000006        4.3578999999999996E-003   11.287798290991372        11.101207954133596        11.649281924126480        10.563910525481017        11.026207954133600        11.579454046414778        11.957109802173459        12.331858659949884        11.093049432879670        11.584454046414777        11.984030782238182        12.279096200803810        12.496858659949883        9.7807520051211618        11.035380076421891        11.343375026814780        11.497281924126479        11.691096200803809        12.133037352718485        12.265514415373293        12.377844576861587        9.0055854633878489        9.6880499638275417     
   73607.488536778052      -0.29890699999999998        7.2787461056864804E-004   9.2702234000000008        4.3555000000000000E-003   11.295169321276518        11.108784690408747        11.656333814398586        10.572015413777898        11.033784690408748        11.586612316691230        11.964055312441218        12.338695916213297        11.100528717169162        11.591612316691229        11.990974418505942        12.286032783052882        12.503695916213296        9.7887594414323864        11.043063192701389        11.350531423091230        11.504333814398585        11.698032783052881        12.139081875096622        12.272138911628009        12.384579201120651        9.0153905577542801        9.6969065661735385     
   73144.386229178941      -0.31030200000000002        8.0168073334158411E-004   9.2706567000000000        4.3533000000000001E-003   11.301642833942623        11.115437041565372        11.662529465680130        10.579127400842122        11.040437041565369        11.592900588434297        11.970158343261247        12.344704593371805        11.107096583496787        11.597900588434296        11.997075716125970        12.292127678240384        12.509704593371804        9.7957869436676113        11.049808164319529        11.356817961634299        11.510529465680129        11.704127678240383        12.144402541223162        12.277962347863479        12.390498724217636        9.0239827390028182        9.7046732989009215     
   72740.117792709294      -0.32033499999999998        8.8005573106116227E-004   9.2710606000000002        4.3512999999999998E-003   11.307334318123425        11.121284437826171        11.667978388799051        10.585375834339390        11.046284437826168        11.598430365240509        11.975526412692867        12.349990193516136        11.112870536964879        11.603430365240508        12.002442169957591        12.297488336777421        12.514990193516136        9.8019619343721747        11.055736414267626        11.362346122840508        11.515978388799050        11.709488336777421        12.149089289825843        12.283086240633219        12.395706701874674        9.0315232158967884        9.7114935035038403     
   72385.236886117753      -0.32921099999999998        9.6332954926964471E-004   9.2714402000000007        4.3493999999999998E-003   11.312403191481643        11.126490008691906        11.672834333613313        10.590933249311718        11.051490008691907        11.603357286236093        11.980311381325816        12.354702667567761        11.118011904904417        11.608357286236089        12.007225620190539        12.302266532155247        12.519702667567760        9.8074551464183024        11.061012961314681        11.367271525436092        11.520834333613312        11.714266532155246        12.153277511667881        12.287656762322211        12.400351236544985        9.0382147313702106        9.7175530066005145     
   72070.411208737249      -0.33713900000000002        1.0516165936405458E-003   9.2717977000000005        4.3476000000000001E-003   11.316957666107841        11.131165605786267        11.677199912833084        10.595920812083461        11.056165605786271        11.607785830591334        11.984613995410106        12.358940886516580        11.122630774666094        11.612785830591337        12.011526804274832        12.306562908436755        12.523940886516579        9.8123859818573553        11.065751523544522        11.371698639791335        11.525199912833083        11.718562908436754        12.157051901955166        12.291769051000072        12.404529350358326        9.0442083063095726        9.7229861331233760     
   71790.173016951507      -0.34424900000000003        1.1449235705237016E-003   9.2721374000000001        4.3458999999999998E-003   11.321061149986333        11.135376784600473        11.681135253796507        10.600409511489451        11.060376784600473        11.611777219193117        11.988493288735173        12.362762773403288        11.126791664982944        11.616777219193116        12.015404738799900        12.310436442620814        12.527762773403287        9.8168243927659926        11.070018749997081        11.375688669593115        11.529135253796509        11.722436442620813        12.160461969263080        12.295478842610068        12.408297907206679        9.0495924091292732        9.7278715663388713     
   71537.374990495984      -0.35069800000000001        1.2435825430747230E-003   9.2724618999999997        4.3442999999999997E-003   11.324796520200161        11.139209196094603        11.684718945194460        10.604492125010038        11.064209196094607        11.615411470196362        11.992026420527834        12.366244047590660        11.130578892802061        11.620411470196361        12.018936572592560        12.313964198483200        12.531244047590659        9.8208618226115671        11.073901721096503        11.379321622596363        11.532718945194459        11.725964198483199        12.163572688050339        12.298858997586857        12.411731217788757        9.0544826783345211        9.7323121750267756     
   71307.465421323621      -0.35660599999999998        1.3478182612333854E-003   9.2727737000000001        4.3426999999999997E-003   11.328266549316563        11.142767383808252        11.688051028569362        10.608277727892858        11.067767383808249        11.618789535485096        11.995312521988904        12.369482919937891        11.134096151032299        11.623789535485098        12.022221426853626        12.317245247513839        12.534482919937890        9.8246064960109791        11.077505890723984        11.382698440685097        11.536051028569361        11.729245247513838        12.166475394130309        12.302005906106420        12.414926602622156        9.0590027446386898        9.7364234565368619     
   71095.808930772779      -0.36207000000000000        1.4577479514198898E-003   9.2730748999999992        4.3411999999999999E-003   11.331475008692941        11.146056913665831        11.691132494051402        10.611776504640986        11.071056913665828        11.621913332265251        11.998351656172833        12.372478518023712        11.137348146506785        11.626913332265246        12.025259356237555        12.320279584782757        12.537478518023711        9.8280677383760136        11.080837751879670        11.385821032665248        11.539132494051401        11.732279584782756        12.169162283551369        12.304916841596022        12.417882279009866        9.0631776173565832        9.7402221444867756     
   70898.982093200830      -0.36717800000000000        1.5737065793038881E-003   9.2733682999999996        4.3398000000000004E-003   11.334461586975074        11.149118800284391        11.694000976230996        10.615032870897121        11.074118800284392        11.624821179812354        12.001180772984910        12.375267095868274        11.140375263756432        11.629821179812353        12.028087299449634        12.323104105596233        12.540267095868273        9.8312893352632322        11.083939003865751        11.388727706612354        11.542000976230995        11.735104105596236        12.171664491244606        12.307626688705554        12.420633838686911        9.0670626558929470        9.7437574907141098     
   70713.608538745728      -0.37201200000000001        1.6959218342803980E-003   9.2736538999999993        4.3382999999999998E-003   11.337365506549393        11.152093566833909        11.696793671672641        10.618190726201092        11.077093566833909        11.627650949964895        12.003936393715666        12.377984499488143        11.143317400441646        11.632650949964894        12.030841777780392        12.325855281480404        12.542984499488142        9.8344145607028999        11.086950845126157        11.391556334364896        11.544793671672640        11.737855281480403        12.174112859150039        12.310269942903641        12.423316452395891        9.0708125641711774        9.7471781714409076     
   70537.002468426945      -0.37663700000000000        1.8247311666702614E-003   9.2739337000000006        4.3369000000000003E-003   11.340117853475746        11.154913334453163        11.699440054956803        10.621184861490665        11.079913334453160        11.630332654463118        12.006547455785764        12.380559121144174        11.146106187782063        11.635332654463120        12.033451720650490        12.328462002615275        12.545559121144173        9.8373777157136360        11.089805933959475        11.394236919663118        11.547440054956802        11.740462002615274        12.176431804175394        12.312773922131548        12.425857991237862        9.0743707196857670        9.7504227769641538     
   70366.832161384416      -0.38110600000000000        1.9605822318491447E-003   9.2742091999999996        4.3356000000000002E-003   11.342745642689703        11.157606014395682        11.701965741986534        10.624045507740227        11.082606014395679        11.632892375554260        12.009039108754088        12.383015638051091        11.148769113057426        11.637892375554259        12.035942271618815        12.330949376189345        12.548015638051091        9.8402086072960451        11.092532647963402        11.396795538754262        11.549965741986533        11.742949376189344        12.178642569745072        12.315162370915644        12.428282678083367        9.0777748089178658        9.7535248390378300     
   70201.275018540051      -0.38546999999999998        2.1035982099156174E-003   9.2744812000000003        4.3341999999999999E-003   11.345370179030818        11.160293610986590        11.704490944041941        10.626896485473980        11.085293610986588        11.635450689038235        12.011531199380924        12.385473529249358        11.151427848827110        11.640450689038238        12.038433274245650        12.333437216208841        12.550473529249357        9.8430307242085728        11.095253355982882        11.399352764238236        11.552490944041940        11.745437216208840        12.180861958373525        12.317554039256775        12.430709633853068        9.0811544815087206        9.7566107593789066     
   70038.526397204536      -0.38977200000000001        2.2544477614269455E-003   9.2747509000000008        4.3328999999999998E-003   11.347912223135591        11.162897575427117        11.706935338973917        10.629661040935844        11.087897575427117        11.637927633694478        12.013943044588633        12.387851745932799        11.154003521456151        11.642927633694477        12.040844040653358        12.335844803503765        12.552851745932799        9.8457669878589478        11.097889870147672        11.401828630094474        11.554935338973916        11.747844803503764        12.183006288965096        12.319867156491679        12.433057458412240        9.0844387537588567        9.7596063420234209     
   69877.281357956977      -0.39404600000000001        2.4133665465962224E-003   9.2750196999999996        4.3315000000000003E-003   11.350607405847732        11.165634405883029        11.709511687240987        10.632583966066299        11.090636862189918        11.640536230969396        12.016531318690898        12.390409152134101        11.156732028376140        11.645558318390918        12.043411608440987        12.338409152134101        12.555387064712580        9.8487036768750045        11.100683493339844        11.404460695897804        11.557536230969397        11.750411608440988        12.185462599784167        12.322337977255764        12.435530765935098        9.0879232189648356        9.7628024042091610     
   69715.444381323396      -0.39834100000000000        2.5809190667404778E-003   9.2752867000000006        4.3302000000000002E-003   11.353297790350190        11.168360457851975        11.712075902233298        10.635505386478368        11.093366214230024        11.643132813357035        12.019121300936209        12.392968999055249        11.159455848273925        11.648183968102721        12.045974755433299        12.340968999055249        12.557917844309564        9.8516519325400722        11.103474280099444        11.407088577680771        11.560132813357033        11.752974755433300        12.187962079985827        12.324804022062093        12.437989046527939        9.0914228844216218        9.7660118311080062     
