  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				PS1_g		       PS1_r       			PS1_i      			 PS1_z       			PS1_y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79187.202386792866      -0.18202599999999999        3.8243504143670745E-004   9.2802760000000006        4.3054000000000000E-003   11.005990709956063        10.811153269478702        11.382270666692357        10.232609334934136        10.737163112782923        11.304635609976316        11.695381927723417        12.077865899169716        10.814153269478702        11.311625766672101        11.722260823388140        12.024058439626820        12.245977159865497        9.4504980751324190        10.733365496544241        11.079595785737638        11.225625766672103        11.432179543626816        11.898653672104182        12.050461131647076        12.179753007189966        8.7052435316928545        9.3637390404664416     
   78325.287919575567      -0.20152300000000001        4.1673104210525482E-004   9.2807625999999992        4.3030000000000004E-003   11.016387053568623        10.821721995984712        11.392156732919512        10.243535537721948        10.747742603383850        11.314782196943634        11.705259176255646        12.087575689703423        10.824721995984712        11.321761589544499        11.732136125520372        12.033845603912328        12.255678132704285        9.4614330956151580        10.744033124991889        11.089826617751678        11.235761589544500        11.441968654312328        11.908264560696248        12.059994646487342        12.189216933878436        8.7193422147144499        9.3761158409536005     
   77389.849127877533      -0.22289200000000001        4.5675061082036452E-004   9.2812558000000003        4.3004999999999996E-003   11.027619659339431        10.833141689513853        11.402836155357610        10.255343405110084        10.759174322455307        11.325744223819244        11.715928545951433        12.098064078783183        10.836141689513854        11.332711590877794        11.742803522416155        12.044417484128944        12.266156469041730        9.4732510157456051        10.755560360742516        11.100880215706455        11.246711590877796        11.452542507328944        11.918645407554520        12.070292002208761        12.199438689662999        8.7345932616895556        9.3894979831453131     
   76527.407307538393      -0.24285799999999999        5.0422373899797885E-004   9.2817565000000002        4.2981000000000000E-003   11.038021553106660        10.843716071645151        11.412728056447119        10.266276244784002        10.769760182601086        11.335896860254856        11.725810971826458        12.107779485908623        10.846716071645151        11.342852749298920        11.752683945491185        12.054209660221936        12.275862400952690        9.4841933306340067        10.766234467870333        11.111117093524101        11.256852749298922        11.462336686221935        11.928261089683446        12.079830915370131        12.208908845056822        8.7486996496842444        9.4018814902993206     
   75736.110892156736      -0.26142700000000002        5.6109869379233142E-004   9.2822689999999994        4.2954999999999998E-003   11.047763887821155        10.853616665642726        11.422002438931500        10.276506332966839        10.779671702217772        11.345410681663850        11.735076478691724        12.116891509109930        10.856616665642726        11.352355645088799        11.761947402356448        12.063391937445665        12.284965548534881        9.4944322944359598        10.776227167128557        11.120707994574637        11.266355645088801        11.471521013445667        11.937281007624097        12.088780579288361        12.217796454952627        8.7618404589848815        9.4134417567691955     
   75021.198856726798      -0.27842299999999998        6.2932717310732757E-004   9.2827894000000004        4.2929999999999999E-003   11.056639359354950        10.862635119583604        11.430455064229868        10.285823097507727        10.788700420344487        11.354079862172849        11.743520921404262        12.125196988801211        10.865635119583605        11.361014561411967        11.770389763468987        12.071760725754658        12.293262845640328        9.5037572415626776        10.785329458058815        11.129446584687177        11.275014561411968        11.479891883354657        11.945502650326002        12.096938913372558        12.225899806819111        8.7737858890710250        9.4239594443844759     
   74383.566873121192      -0.29377399999999998        7.1129741382830501E-004   9.2833124999999992        4.2903999999999998E-003   11.064739863211132        10.870863149836504        11.438178342306417        10.294317811164602        10.796937988807921        11.361996522244484        11.751236753670279        12.132788555681040        10.873863149836504        11.368921683273067        11.778103503335005        12.079408610022314        12.300846966709623        9.5122594010300876        10.793632882120606        11.137424915557171        11.282921683273068        11.487541860022313        11.953018823396940        12.104398769055669        12.233311714714391        8.7846240256567061        9.4335244094029509     
   73695.505133583065      -0.31043799999999999        8.0778308637715669E-004   9.2838300999999994        4.2877999999999996E-003   11.073380123314813        10.879641022288098        11.446412098271672        10.303383452417304        10.805726334964806        11.370438767131599        11.759462106330240        12.140880558498388        10.882641022288098        11.377353454454887        11.786326785594962        12.087561015708317        12.308930566221676        9.5213334455880876        10.802492104851446        11.145933896218239        11.291353454454889        11.495696336108320        11.961029475935035        12.112349018725105        12.241209843115179        8.7962188104404042        9.4437451411075699     
   73125.188735145508      -0.32440999999999998        9.1253383008651665E-004   9.2843063000000008        4.2855000000000002E-003   11.080612964666745        10.886987926919716        11.453307967242910        10.310969415466666        10.813082266654792        11.377507635822369        11.766350853043107        12.147658554589938        10.889987926919716        11.384413296087288        11.793213627507832        12.094388921181348        12.315701440054859        9.5289265308958129        10.809906972981278        11.153057891748851        11.298413296087290        11.502526146381346        11.967739508528375        12.119009141936971        12.247827676145562        8.8059002027056188        9.4522878053759101     
   72656.086231942274      -0.33603300000000003        1.0257791717701538E-003   9.2847501000000001        4.2833000000000003E-003   11.086715775188559        10.893184557942170        11.459133506822859        10.317363203650455        10.819286638637301        11.383475681353275        11.772170426862999        12.153386723269243        10.896184557942171        11.390373600658140        11.799031426127726        12.100158034350919        12.321423642974111        9.5353262848396589        10.816160030414107        11.159071072330079        11.304373600658142        11.508297034750917        11.973411250797305        12.124639939715635        12.253424630233958        8.8140166035912060        9.4594677764550923     
