  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79127.054601742086       -1.2700000000000000E-004   2.6622028870602324E-004   9.0763713999999993        5.3165000000000000E-003   10.561944305993524        10.366424380673177        10.939175680469521        9.7864451564533610        10.292485007988127        10.860682422374044        11.252175680804797        11.635061718704819        10.370179522388124        10.867682422374049        11.279175680469521        11.581722273014744        11.803756233104817        9.0043845300324783        10.287938415442902        10.635830344228825        10.781682422374047        10.989149013244646        11.456608311250044        11.606376846195264        11.733206008455440        8.2624531129209835        8.9191969386945686     
   77941.722607045303       -2.6894999999999999E-002   2.8152506356477147E-004   9.0769216000000004        5.3131000000000003E-003   10.576020350844049        10.380739692722637        10.952620195351448        9.8013208729289243        10.306882190065808        10.874402867626161        11.265620195686724        11.648351037216026        10.384574503665812        10.881402867626162        11.292620195351448        11.594964183868983        11.817043350816030        9.0191783764798235        10.302538201548275        10.649751192708630        10.795402867626160        11.002556864955325        11.469695025733559        11.619269759851095        11.745986991311797        8.2817057545769277        8.9359195779046718     
   76850.022679134578       -5.1941000000000001E-002   2.9801675492615231E-004   9.0774638999999997        5.3097999999999999E-003   10.589051571604648        10.393991422668821        10.965069123532940        9.8150885178239076        10.320208816589632        10.887106578408387        11.278069123868219        11.660656521989578        10.397898960989634        10.894106578408389        11.305069123532943        11.607226876280043        11.829346666389581        9.0328711247971665        10.316051063842531        10.662638970061286        10.808106578408387        11.014971519721668        11.481814274736683        11.631211449883784        11.757826018951695        8.2995040124051815        8.9513889811218252     
   75843.086730657931       -7.5387999999999997E-002   3.1569566167604534E-004   9.0779978000000003        5.3064999999999996E-003   10.601174077078873        10.406317450932740        10.976653937208283        9.8278901970374228        10.332603450223758        10.898927003098070        11.289653937543559        11.672108553845426        10.410291459023753        10.905927003098071        11.316653937208283        11.618640255390332        11.840796562645426        9.0456041986404792        10.328617132041703        10.674628693716020        10.819927003098073        11.026524245172361        11.493094872027481        11.642329155009531        11.768849437282597        8.3160228122280593        8.9657609695073432     
   74887.615083373632       -9.7939999999999999E-002   3.3466991768671048E-004   9.0785250000000008        5.3033000000000004E-003   10.612704286732146        10.418040863715472        10.987673414263600        9.8400646752694847        10.344391522196904        10.910170571257158        11.300673414598879        11.683001595761709        10.422077422196903        10.917170571257159        11.327673414263604        11.629497417290509        11.851687495761706        9.0577140176821231        10.340567519169998        10.686032468230255        10.831170571257157        11.037512834253373        11.503825598788612        11.652906001815520        11.779337063323858        8.3317241003550713        8.9794262135589555     
   73802.827392545543      -0.12380900000000000        3.5526337222256644E-004   9.0790454000000000        5.3001000000000003E-003   10.625623655177645        10.431179271299133        11.000012944078865        9.8537142767137418        10.357603045364829        10.922764503395406        11.313012944414144        11.695197283623070        10.435286863764830        10.929764503395408        11.340012944078868        11.641653271152425        11.863881102023068        9.0712905035421159        10.353962718291267        10.698807994721850        10.843764503395409        11.049817000883817        11.515837610696632        11.664742664170188        11.791071491709442        8.3493790898553932        8.9947695597090949     
   72802.115613712231      -0.14803700000000000        3.7758437126458942E-004   9.0795586000000004        5.2969999999999996E-003   10.637600612113657        10.443358423390917        11.011454374078623        9.8663647720480956        10.369849150387649        10.934441246797773        11.324454374413895        11.706505524198098        10.447530915987651        10.941441246797771        11.351454374078619        11.652925624243258        11.875187289798097        9.0838740459454304        10.366377900223013        10.710651762233136        10.855441246797772        11.061225312636727        11.526976774362735        11.675720962127370        11.801955876888742        8.3657240075714316        9.0089832536053844     
   71878.168088378050      -0.17073099999999999        4.0184920388804812E-004   9.0800648000000006        5.2938999999999998E-003   10.648754604133735        10.454699229716059        11.022113319838869        9.8781405540387439        10.381251303768167        10.945318054560250        11.335113320174145        11.717041027508653        10.458931044568168        10.952318054560248        11.362113319838869        11.663428803395600        11.885720768308651        9.0955884808807070        10.377935820211437        10.721682311803516        10.866318054560249        11.071853210699814        11.537356511065383        11.685953031422113        11.812101625830952        8.3809102962058155        9.0222030026783564     
   71023.979119157375      -0.19199800000000000        4.2838218430952678E-004   9.0805635000000002        5.2909000000000003E-003   10.659119850234548        10.465237308410716        11.032020329930836        9.8890805700937765        10.391845654635508        10.955427043970298        11.345020330266111        11.726833471979456        10.469523400635511        10.962427043970296        11.372020329930836        11.673192127617961        11.895511217979456        9.1064722247630545        10.388673856948381        10.731932992283172        10.876427043970297        11.081731074067543        11.547005269666583        11.695466083353706        11.821535243265624        8.3950028322469645        9.0344786060356963     
   70057.720117048637      -0.21628700000000001        4.5750787316268317E-004   9.0810569999999995        5.2878999999999999E-003   10.670688920818975        10.477001604795564        11.043071196325311        9.9012988432907818        10.403673476231670        10.966706236854090        11.356071196660587        11.737754611784826        10.481349248231670        10.973706236854088        11.383071196325311        11.684080868900910        11.906430383784826        9.1186269727487463        10.400663803656073        10.743372336278490        10.887706236854090        11.092748839773119        11.557764284360427        11.706070868936024        11.832049324947729        8.4107883677517741        9.0482085211136578     
   69135.801175302360      -0.23978700000000000        4.8965901612498897E-004   9.0815429999999999        5.2849000000000004E-003   10.684286480551345        10.490871912198758        11.055912733100930        9.9158312102278803        10.417573927944661        10.979997176513278        11.368884545690301        11.750212693825143        10.495074916179719        10.986882568884903        11.395884545355026        11.696625285707613        11.918741869806107        9.1332156152585160        10.414833187592068        10.756528209139001        10.900882568884905        11.105327301453519        11.569694174530328        11.717799691664235        11.843691787781767        8.4281491639867010        9.0638682497115841     
   68284.164514267221      -0.26180100000000001        5.2537668682896309E-004   9.0820255000000003        5.2820000000000002E-003   10.697054412624684        10.503897265270400        11.067966550498429        9.9294827481217993        10.430625460175857        10.992480672241296        11.380910253928253        11.761895817398685        10.507954191078710        10.999252791787271        11.407910253592977        11.708395502947258        11.930280845206990        9.1469261376589905        10.428140210821578        10.768868392881817        10.913252791787269        11.117123697852708        11.580866316107244        11.728781952936853        11.854594675388281        8.4443768372107328        9.0785417515987490     
   67496.771470466527      -0.28243000000000001        5.6531046720971294E-004   9.0825049999999994        5.2789999999999998E-003   10.708989874335639        10.516070862894498        11.079242151754919        9.9422357535190322        10.442823454442429        11.004153806019687        11.392159540542263        11.772828228795174        10.519992788736520        11.010820871618801        11.419159540206987        11.719408571648128        11.941080174637197        9.1597334857181245        10.440574423001287        10.780408240070873        10.924820871618802        11.128161163196058        11.591326291677454        11.739065602632774        11.864805339779821        8.4595104597587927        9.0922396286485423     
   66700.947008776202      -0.30350800000000000        6.1032664050142676E-004   9.0829828999999993        5.2760999999999997E-003   10.721001134563712        10.528322782061080        11.090587135659186        9.9550735558546517        10.455100356454865        11.015900525354796        11.403477630000674        11.783826076868907        10.532108614256623        11.022461114061885        11.430477629665399        11.730487913768032        11.951943840664450        9.1726258876540587        10.453090072352234        10.792019676468103        10.936461114061887        11.139265488161817        11.601846645074174        11.749406442199907        11.875072331700784        8.4747538826339426        9.1060324203381899     
   65849.881838898713      -0.32629300000000000        6.6140062687608742E-004   9.0834601999999993        5.2731999999999996E-003   10.733767431771518        10.541346308019850        11.102641739579926        9.9687237785152512        10.468151015096549        11.028384480260478        11.415503192038503        11.795509303638784        10.544987150664330        11.034830920567668        11.442503191703228        11.742258156254895        11.963483987083265        9.1863340841487293        10.466396050544876        10.804358531890966        10.948830920567669        11.151062863331596        11.613019232742122        11.760385392619217        11.885971903203107        8.4909766867553351        9.1207039212026402     
   65063.736431491612      -0.34763500000000003        7.1994146014768036E-004   9.0839365000000001        5.2703999999999997E-003   10.745609409925791        10.553426034996345        11.113826746863747        9.9813828976750365        10.480256022071149        11.039966370648003        11.426661014124218        11.806350762361536        10.556933023357448        11.046307011216342        11.453661013788942        11.753180134718388        11.974193496722641        9.1990465378511495        10.478736901141701        10.815805532141535        10.960307011216344        11.162010121793195        11.623389004220432        11.770575429564349        11.896089041207500        8.5060108654818691        9.1343064148513164     
   64338.213864743266      -0.36759300000000000        7.8779284756907942E-004   9.0844152000000005        5.2674999999999996E-003   10.756667681839623        10.564703878480199        11.124279105365062        9.9931959650043929        10.491557394003785        11.050785320032691        11.437087929376752        11.816485553787373        10.568087375976731        11.057027965095578        11.464087929041476        11.763389393200899        11.984206712083903        9.2109086289884026        10.490255929844359        10.826499127971992        10.971027965095576        11.172242908724485        11.633088482106217        11.780108241398349        11.905555045184823        8.5200145070705879        9.1469901092607699     
   63668.555971247166      -0.38625100000000001        8.6712651157506569E-004   9.0848966999999998        5.2645000000000001E-003   10.767007043222719        10.575246063231344        11.134059584960262        10.004232667439112        10.502121483913054        11.060904480574639        11.446844577813827        11.825972413067049        10.578515608307303        11.067056328690054        11.473844577478552        11.772945144269926        11.993581544943009        9.2219903920543480        10.501020917121682        10.836501734408341        10.981056328690052        11.181820564951636        11.642173546649797        11.789038719520082        11.914424335517207        8.5330717826588973        9.1588304011676875     
   62969.029520289630      -0.40593000000000001        9.6120101144006750E-004   9.0853824000000003        5.2616000000000000E-003   10.777713932474311        10.586164753218226        11.144183256749683        10.015668089713506        10.513063352071780        11.071381801189537        11.456943128631400        11.835789210504243        10.589315628375834        11.077438575688012        11.483943128296124        11.782833837152213        12.003281615261853        9.2334725888019928        10.512172643215690        10.846856917634453        10.991438575688010        11.191732436005767        11.651570628216417        11.798273135754227        11.923594627506253        8.5466177237875680        9.1711052551832264     
   62250.809026487543      -0.42635200000000001        1.0741497363716804E-003   9.0858755000000002        5.2586000000000004E-003   10.788718378077101        10.597386637369153        11.154589474720494        10.027420758416321        10.524309321628932        11.082151074207252        11.467323288795994        11.845880110071311        10.600415981434230        11.088109968850125        11.494323288460718        11.792998531168662        12.013252956136389        9.2452729941479657        10.523634078920987        10.857500280590346        11.002109968850123        11.201921215428440        11.661230595487202        11.807764939350738        11.933020526253388        8.5605368708087237        9.1837197884786068     
   61599.473471663056      -0.44511899999999999        1.2095787550312025E-003   9.0863715000000003        5.2556000000000000E-003   10.798812311937992        10.607677955896490        11.164141318924122        10.038194036003075        10.534622696327306        11.092032554188291        11.476851092828580        11.855145395881967        10.610597105021638        11.097902275104635        11.503851092493305        11.802330934534803        12.022410031007118        9.2560893491191596        10.534142854285809        10.867266562673821        11.011902275104637        11.211275674965618        11.670105079964967        11.816486065588867        11.941682470936028        8.5732732722733527        9.1952746687311500     
   61043.580618493739      -0.46133400000000002        1.3618985981804031E-003   9.0868398999999993        5.2528000000000002E-003   10.807525084965526        10.616559370379978        11.172391807972929        10.047487332478344        10.543523120605357        11.100564736863685        11.485080698482829        11.863150770794949        10.619384477129056        11.106357985100153        11.512080698147553        11.810393772333097        12.030323237144028        9.2654192250851857        10.543210046419812        10.875699515674771        11.020357985100151        11.219357522558479        11.677776919166046        11.824026276326375        11.949172713188226        8.5842405754043227        9.2052350366302207     
   60579.822987122127      -0.47501700000000002        1.5265925406873181E-003   9.0872726000000004        5.2502000000000000E-003   10.814901830365839        10.624076973869704        11.179383188926549        10.055349036620798        10.551056732805852        11.107791458232986        11.492054339925675        11.869937178385248        10.626823607003276        11.113520591195551        11.519054339590399        11.817228286486538        12.037032901918819        9.2733112962800046        10.550882785909716        10.882842651459400        11.027520591195549        11.226208045422686        11.684285072177522        11.830424018731632        11.955529272230349        8.5934975259824906        9.2136532499303225     
   60186.487705288469      -0.48673300000000003        1.7045598704904421E-003   9.0876742000000004        5.2477000000000001E-003   10.821279456577942        10.630574207066354        11.185434215384403        10.062138518314436        10.557567667002205        11.114042365131761        11.498090058983829        11.875813956930665        10.633254267743263        11.119716857166436        11.525090058648553        11.823146004960138        12.042844714407574        9.2801264105021222        10.557511720690618        10.889022003630584        11.033716857166434        11.232139464895988        11.689925849553839        11.835970658580964        11.961041397751488        8.6014693066504062        9.2209147339621556     
   59830.826196170434      -0.49740800000000002        1.8962708808501533E-003   9.0880516000000000        5.2453999999999999E-003   10.828566931351265        10.637974890453513        11.192419675488917        10.070119154249401        10.565008725214280        11.121225592571218        11.505033634663430        11.882625675225906        10.640521179771216        11.126873386171216        11.532033634328155        11.829965964806622        12.049659509986672        9.2880972372019883        10.565189815837392        10.895954047987335        11.040873386171217        11.238999799567384        11.696579923645853        11.842625675225907        11.967771881888918        8.6100478369293469        9.2291053226270989     
   59454.126111196558      -0.50873699999999999        2.1027442747557361E-003   9.0884094999999991        5.2433000000000002E-003   10.837908157839411        10.647441537044877        11.201432850378314        10.080568084261696        10.574550711822635        11.130467650711598        11.513970037935831        11.891436658395090        10.649760374711594        11.136114012711598        11.540970037600555        11.838751688045033        12.058545833172847        9.2984975187280625        10.575135194061499        10.904713079694975        11.050114012711592        11.247860862822794        11.705288875267268        11.851436658395091        11.976786488378313        8.6205807397387595        9.2395228265332960     
   59118.716947043162      -0.51890800000000004        2.3246792794801080E-003   9.0887528999999994        5.2411999999999997E-003   10.846323292397029        10.655968244076879        11.209555692813330        10.089969602320496        10.583144500687469        11.138794485845102        11.522024424938015        11.899379472922890        10.658084462645101        11.144439474245102        11.549024424602740        11.846671911381554        12.066555729533482        9.3078559197453092        10.584088356881763        10.912609338240218        11.058439474245104        11.255848167992147        11.713140643170965        11.859379472922891        11.984910704413329        8.6300554377396548        9.2488955672598099     
   58813.632024209248      -0.52822400000000003        2.5633267499306669E-003   9.0890828999999993        5.2392000000000003E-003   10.854017315317126        10.663763646027643        11.216983672856692        10.098560865070628        10.591000919622797        11.146408156842167        11.529390067996811        11.906643736951018        10.665695493642165        11.152051825242165        11.556390067661535        11.853915520471215        12.073881010546177        9.3164081404493402        10.592271835678392        10.919830972391416        11.066051825242166        11.263152794066375        11.720321915276056        11.866643736951019        11.992340004456690        8.6387119567511697        9.2574599472406547     
   58531.950952068546      -0.53688599999999997        2.8197289793044718E-003   9.0894037999999995        5.2373000000000003E-003   10.861145511988497        10.670985347476893        11.223866073419373        10.106517504507444        10.598278957286482        11.153462133248134        11.536214848745065        11.913375012921392        10.672746902848132        11.159104518048135        11.563214848409789        11.860627628790617        12.080668622730983        9.3243288949227079        10.599852005665188        10.926522629459839        11.073104518048133        11.269921238600205        11.726976403781030        11.873375012921393        11.999223688619374        8.6467276469763874        9.2653911178879937     
