  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79964.826630505719       0.28312700000000002        1.0624253001708440E-004   8.7629014999999999        7.2128000000000001E-003   10.122635815928261        9.9346432136335405        10.488563468937945        9.3936334517514855        9.8577014912760585        10.416628781254362        10.798505191630705        11.173504828264049        9.9256944566021570        10.422570503611842        10.824563105906565        11.120563105906564        11.338549399590148        8.6106267810030364        9.8657085259499606        10.181577175254363        10.335570503611846        10.532556434264050        10.966870926749655        11.107593607884867        11.221542001884869        7.8216220544376203        8.5116240546889461     
   78558.828778952244       0.25126700000000002        1.1938069177998045E-004   8.7639472000000005        7.2040999999999997E-003   10.140597522485489        9.9529018369722984        10.505693111195463        9.4135593725008846        9.8762297797739045        10.434309288241277        10.815365168729134        11.190349088151255        9.9439415455296967        10.439981345439673        10.841677030952859        11.137677030952858        11.355116642707042        8.6302872193933489        9.8845180140181164        10.199253499441276        10.352981345439670        10.549404876951254        10.983931362539842        11.123868117020226        11.237812328220230        7.8452109212122814        8.5332329900602097     
   77284.962404899459       0.22184300000000001        1.3305823759520764E-004   8.7649691000000001        7.1955999999999999E-003   10.157059324081775        9.9696348449362091        10.521402938460131        9.4318004994208486        9.8932052155198171        10.450516316562759        10.830832568211793        11.205800054541111        9.9606622080007980        10.455945945979149        10.857370425124717        11.153370425124717        11.370316923422092        8.6482900061313082        9.9017482230388403        10.215456440162757        10.368945945979149        10.564859930941108        10.999567116847658        11.138801278967659        11.252741402567658        7.8667723585975899        8.5529986690290407     
   76010.921915095023       0.19196900000000000        1.4749069781868230E-004   8.7659676999999991        7.1872999999999998E-003   10.173463117300868        9.9863118900395573        10.537056756771635        9.4499839549256652        9.9101226193348300        10.466665301683888        10.846246027811636        11.221195070354652        9.9773248037178472        10.471854572388617        10.873005799649926        11.169005799649925        11.385461125537672        8.6662370973244638        9.9189204349518132        10.231601430883886        10.384854572388617        10.580258941154652        11.015134238841382        11.153676223598984        11.267612352798983        7.8882787743621972        8.5727069787216212     
   74679.774860915626       0.16030600000000000        1.6267823891431021E-004   8.7669384000000008        7.1792999999999996E-003   10.190675053245235        10.003806851873053        10.553482918161786        9.4689959081992630        9.9278111911542499        10.483487257442983        10.862478579215862        11.237291413787345        9.9948068518730526        10.488546963189600        10.889355458815162        11.185291413787345        11.401418873133968        8.6851233684399549        9.9368752361820665        10.248483548870796        10.401482918161784        10.596418873133965        11.031295122359532        11.169290783078333        11.282984206491852        7.9110125816850232        8.5934405157158675     
   73471.684988079418       0.13103600000000001        1.7862103606398704E-004   8.7678753999999994        7.1716000000000002E-003   10.207221778065222        10.020598942667608        10.569304789058069        9.4870061089791911        9.9446207980613401        10.499326644451802        10.878282933999614        11.252643816847034        10.011598942667607        10.504610452060454        10.904949479849417        11.200643816847034        11.416999126055686        8.7033614190819115        9.9539264610637233        10.264560805854185        10.417304789058068        10.611999126055682        11.046409655444648        11.184387800050917        11.297181068016307        7.9331090239200570        8.6133799122923307     
   72363.072748840874       0.10370500000000001        1.9542700834583116E-004   8.7687969999999993        7.1640000000000002E-003   10.222569403762524        10.036171977212756        10.583987247411830        9.5036981806270795        9.9602116302699919        10.514026900469062        10.892947594689876        11.266896941568600        10.027171977212756        10.519514632862062        10.919424327018831        11.214896941568600        11.431459861961599        8.7202611019141507        9.9697390157202221        10.279479097919296        10.431987247411829        10.626459861961596        11.060444744118367        11.198405091061137        11.310378973489140        7.9535488931178584        8.6318420771230038     
   71097.609699225970        7.2150000000000006E-002   2.1309637731067711E-004   8.7697032999999998        7.1564999999999997E-003   10.239731613489642        10.053590904749797        10.600390179309176        9.5223971797299498        9.9776524167232452        10.530451691282625        10.909328667671002        11.282811921962317        10.044590904749796        10.536170657369333        10.935592400022475        11.230811921962317        11.447609701249021        8.7391949599107228        9.9874328947833995        10.296153356142785        10.448390179309175        10.642609701249022        11.076110257102162        11.214048745128711        11.325094067581897        7.9765249824732010        8.6525621919052575     
   69946.985101481812        4.2915000000000002E-002   2.3173713101360248E-004   8.7705947000000002        7.1491999999999997E-003   10.255533721193949        10.069637305953357        10.615491309275136        9.5396176706767619        9.9937188112926094        10.545594020573795        10.924408930810408        11.297490435814389        10.060626702973654        10.551512515234542        10.950491309275137        11.245490435814389        11.462480706295430        8.7566176715708330        10.003740017252021        10.311511641773798        10.463511641773799        10.657501038794095        11.090591400191563        11.228459500336022        11.338724348852452        7.9976446410662447        8.6716209900692078     
   68900.599389832729        1.5855000000000001E-002   2.5134954592476790E-004   8.7714692999999997        7.1419999999999999E-003   10.271018319610850        10.085543957054913        10.630138799122715        9.5567584770038287        10.009610951565701        10.560645553877567        10.939052922257989        11.312119916433499        10.076324076932881        10.566578559366778        10.965138799122716        11.260119916433499        11.476918919000678        8.7737584778978963        10.020050711809766        10.326559676677565        10.478559676677566        10.672339796555530        11.105588905809917        11.242479158756613        11.353101019843816        8.0185634483837163        8.6904505243633814     
