  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   79225.684476553972       -2.1640000000000000E-002   2.8735362786727592E-004   9.0985393999999999        5.1735000000000001E-003   10.618594809084270        10.423143829788957        10.995782973487708        9.8432887816217747        10.349190741106467        10.917362514427230        11.308782973822984        11.691675021700528        10.426796583506464        10.924362514427235        11.335782973487708        11.638264473017854        11.860280864100529        9.0612418711983356        10.344709241576316        10.692486857297089        10.838362514427237        11.045752453252872        11.513156521230675        11.663214651160819        11.790319692408476        8.3185771195525948        8.9757229810706871     
   78083.990510151387       -4.7375000000000000E-002   3.0135831260989223E-004   9.0990602000000003        5.1704000000000003E-003   10.632111769906137        10.436891212604104        11.008681604247906        9.8575657779416535        10.363006893439783        10.930536967059181        11.321681604583182        11.704414083185613        10.440610652639785        10.937536967059183        11.348681604247906        11.650978081663242        11.873017842385616        9.0754500980000490        10.358710416024445        10.705844248843848        10.851536967059184        11.058605684134600        11.525710560600951        11.675592001216289        11.802589122667301        8.3370700507481654        8.9917991516971103     
   76962.470476450821       -7.2989999999999999E-002   3.1633365815451951E-004   9.0995437999999993        5.1675000000000002E-003   10.645331290315248        10.450336971419958        11.021293403460920        9.8715311387951097        10.376519777479757        10.943420031458182        11.334293403796192        11.716868703616012        10.454121602279756        10.950420031458183        11.361293403460916        11.663408669248764        11.885470528416008        9.0893483336293777        10.372404511691911        10.718906590470336        10.864420031458184        11.071172456568366        11.537983969403854        11.687691935991698        11.814582708639346        8.3551772981263106        9.0075329773596096     
   75875.226408184593       -9.8212999999999995E-002   3.3238763575326401E-004   9.1000498000000007        5.1644999999999998E-003   10.658224014235662        10.463449168154023        11.033596355130593        9.8851468793467010        10.389696572404043        10.955986582158117        11.346596355465868        11.729018804662248        10.467296373204045        10.962986582158118        11.373596355130593        11.675536274321390        11.897618605462247        9.1028994759907516        10.385756653213244        10.731646463767317        10.876986582158120        11.083431282021431        11.549958723853047        11.699499439843846        11.826287560084664        8.3728077457304853        9.0228637884468181     
   74809.714960425306      -0.12325200000000000        3.4962826857113782E-004   9.1005181999999998        5.1617000000000000E-003   10.670802495982930        10.476242625790846        11.045596593419280        9.8984332257726955        10.402552967050937        10.968245410471059        11.358596593754552        11.740868877671453        10.480150894250936        10.975245410471057        11.385596593419276        11.687365150855229        11.909466804871453        9.1161228854066749        10.398784409614986        10.744074780235106        10.889245410471059        11.095387906175411        11.561637435107404        11.711014283743356        11.837701473639395        8.3900289901131941        9.0378318831138600     
   73777.511079383810      -0.14787700000000001        3.6816363791226079E-004   9.1010106000000004        5.1587999999999998E-003   10.683064478165594        10.488713018349717        11.057297776369541        9.9113809317802080        10.415083852306029        10.980197731489408        11.370297776704813        11.752424112541728        10.492679809906033        10.987197731489406        11.397297776369538        11.698900651121161        11.921020070141733        9.1290100987179628        10.411480977554408        10.756190814337785        10.901197731489408        11.107046361433792        11.573026987293353        11.722246031644975        11.848835909952914        8.4067879720805578        9.0524094111266926     
   72765.245678525549      -0.17233299999999999        3.8820966987969998E-004   9.1014655999999992        5.1561000000000003E-003   10.695031353333547        10.500884166597839        11.068714482297576        9.9240196361892750        10.427314010554756        10.991860927037106        11.381714482632855        11.763697375390198        10.504908148154758        10.998860927037104        11.408714482297579        11.710155300508514        11.932291512990197        9.1415897931264318        10.423873192343819        10.768014246426166        10.912860927037105        11.118420850822343        11.584138193601138        11.733202461412073        11.859696573179924        8.4231647784728025        9.0666473067160247     
   71784.552935551284      -0.19638300000000000        4.0976682688801704E-004   9.1019427999999998        5.1533000000000004E-003   10.706700481566136        10.512751342179028        11.079849984563110        9.9363396049463812        10.439237884614668        11.003235847446801        11.392849984898389        11.774693437585865        10.516830113414668        11.010235847446802        11.419849984563113        11.721134126221022        11.943285666385863        9.1538530634048048        10.435953742956761        10.779543934588892        10.924235847446800        11.129514982292312        11.594977579243777        11.743892805701689        11.870294574595240        8.4391056751789097        9.0805172385787234     
   70824.415653270626      -0.22021399999999999        4.3337462881797251E-004   9.1023837000000007        5.1506000000000000E-003   10.718109866745500        10.524354518414846        11.090736767662104        9.9483856071841075        10.450896304739487        11.014357191441480        11.403736767997380        11.785443437117397        10.528486769939487        11.021357191441481        11.430736767662104        11.731867888102791        11.954033902317398        9.1658438217535370        10.447765184298799        10.790816536200797        10.935357191441479        11.140360995552072        11.605574557558086        11.754343817198770        11.880654863164100        8.4546971309610761        9.0940814592183372     
   69894.338668453172      -0.24364400000000000        4.5914163352392732E-004   9.1028468000000000        5.1479000000000004E-003   10.729505737285297        10.535948822884759        11.101596561230767        9.9604385188947049        10.462541782456693        11.025472166296542        11.414592214794112        11.796138562726217        10.540109262990381        11.032457253391453        11.441592214458836        11.742560516059370        11.964710390031840        9.1778561263499974        10.459573480856154        10.802041519419522        10.946457253391454        11.151153475631304        11.616075165927288        11.764692761506399        11.890916356973246        8.4701118275727048        9.1075653133866297     
   68983.146535033375      -0.26686500000000002        4.8739219287168109E-004   9.1032720000000005        5.1453999999999996E-003   10.742982754076634        10.549700898116123        11.114325419950992        9.9748677876439427        10.476329815112534        11.038660022683475        11.427283415289855        11.808463585568591        10.553713356419541        11.045516332340563        11.454283414954579        11.754978358915087        11.976889131872012        9.1923405568880963        10.473634871152028        10.815061239344152        10.959516332340561        11.163607275911501        11.627853473489610        11.776236120157458        11.902373698810960        8.4872836722865816        9.1230880126959715     
   68102.491393687989      -0.28963499999999998        5.1834308006959873E-004   9.1037210999999996        5.1427000000000000E-003   10.756127068327466        10.563111205309362        11.126746991125710        9.9889330695116705        10.489775045581322        11.051525514228864        11.439668266789024        11.820494378611222        10.566980659460057        11.058257038696272        11.466668266453748        11.767099013871857        11.988778717161921        9.2064589809944088        10.487344298163215        10.827763429624312        10.972257038696270        11.175762854143819        11.639355873447435        11.787510761498957        11.913565663838323        8.5039983601413809        9.1382100807333160     
   67239.736058499504      -0.31219700000000000        5.5275066018054984E-004   9.1041372999999997        5.1403000000000004E-003   10.768904017972215        10.576148646354667        11.138816639172191        10.002612357993307        10.502847075728326        11.064029869542942        11.451701660933804        11.832181005821926        10.579878473740028        11.070638864575127        11.478701660598528        11.778873581416075        12.000327382407288        9.2201899559078662        10.500675154910777        10.840107336801466        10.984638864575125        11.187572010789737        11.650524847457028        11.798455103568227        11.924428724774078        8.5202730231587047        9.1529246756171787     
   66407.174160387716      -0.33428700000000000        5.9104831203822528E-004   9.1045811000000008        5.1376000000000000E-003   10.781394966068094        10.588891138219980        11.150625367355177        10.015974736485001        10.515623110491342        11.076258429074985        11.463475071019085        11.843619615947963        10.592486220923421        11.082748849819653        11.490475070683809        11.790397222931924        12.011633023051404        9.2336020476916669        10.513700958243229        10.852180228748290        10.996748849819655        11.199129195203293        11.661463920444197        11.809176748774769        11.935072439390810        8.5361386065391383        9.1672861283866087     
   65591.717058188107      -0.35615900000000000        6.3410162474150406E-004   9.1049910999999994        5.1352000000000004E-003   10.793529152753628        10.601271602036171        11.162092033686136        10.028962495791440        10.528036769826240        11.088136103957041        11.474906901831343        11.854723623919341        10.604735148837879        11.094510143472789        11.501906901496067        11.801584416613522        12.022607135121049        9.2466381571896221        10.526359254708787        10.863905046882721        11.008510143472790        11.210349584403595        11.672078654154255        11.819577154699800        11.945396219605620        8.5515780518249898        9.1812524362156864     
   64805.967699402529      -0.37753599999999998        6.8266930945125640E-004   9.1054315999999993        5.1326000000000002E-003   10.805341569155720        10.613321505245898        11.173261579393904        10.041598099416609        10.540118824900260        11.099702048344204        11.486042533674818        11.865543194019301        10.616658292040141        11.105963599059782        11.513042533339542        11.812484323649363        12.033301707213544        9.2593201838863752        10.538677034590441        10.875322826605418        11.019963599059780        11.221281643303724        11.682426774638946        11.829718092791436        11.955463868761379        8.5665746027338070        9.1948309390713927     
   64038.477777349202      -0.39864200000000000        7.3815907934115903E-004   9.1058404999999993        5.1301999999999997E-003   10.816823290391660        10.625035109058452        11.184115972785520        10.053883923917361        10.551864135255578        11.110943457896845        11.496863584923673        11.876055613699336        10.628248468811044        11.117094917477456        11.523863584588398        11.823075127921598        12.043692335451926        9.2716510508365744        10.550652591922372        10.886419167280334        11.031094917477454        11.231904154118723        11.692478700365744        11.839566443354990        11.965240377132723        8.5811664193074044        9.2080377514786136     
   63300.333774177743      -0.41921999999999998        8.0187286703039715E-004   9.1062803999999993        5.1276000000000004E-003   10.827988209094649        10.636423230562396        11.194677900856487        10.065822934908940        10.563282926244934        11.121877977169397        11.507393083909221        11.886288095483621        10.639517871399768        11.127923193264277        11.534393083573946        11.833383183706204        12.053807857920994        9.2836332067430547        10.562292826112682        10.897213254381739        11.041923193264275        11.242242879388741        11.702268295748127        11.849159546395388        11.974764944572804        8.5953217801379829        9.2208625352739979     
   62587.701123484272      -0.43929699999999999        8.7533131046021138E-004   9.1066873000000008        5.1251999999999999E-003   10.838723125887004        10.647373564749959        11.204831197021281        10.077305241531022        10.574263134811527        11.132390844859540        11.517514878094989        11.896123209009104        10.650353925836225        11.138333295710314        11.544514877759713        11.843291188096753        12.063530319295371        9.2951569022511684        10.573486824474482        10.907590227248743        11.052333295710316        11.252180758158328        11.711675829683195        11.858376319549258        11.983915337261603        8.6089437336191459        9.2332000010769093     
   61898.339687228865      -0.45897900000000003        9.6254478898572416E-004   9.1071317000000001        5.1225999999999997E-003   10.849223959845590        10.658082984739421        11.214769767677799        10.088529850721143        10.585001635796273        11.142677651434189        11.527422590156226        11.905753398895838        10.660952776933717        11.148520307546056        11.554422589820950        11.852992091727115        12.073051717890136        9.3064213665896371        10.584432133890102        10.917744602889206        11.062520307546057        11.261910742783966        11.720892402708179        11.867407632449490        11.992883046818216        8.6222365356711013        9.2452518439905393     
   61248.435532016061      -0.47772399999999998        1.0633152609297839E-003   9.1075371999999994        5.1202000000000001E-003   10.859104202255903        10.668159820396298        11.224120391625522        10.099092510925221        10.595106119091700        11.152356471459516        11.536743944465396        11.914813169542924        10.670925657398104        11.158104867517313        11.563743944130120        11.862118474789721        12.082009155344732        9.3170213695706856        10.594731588432094        10.927298271221911        11.072104867517314        11.271064773485126        11.729562230862133        11.875901879633727        12.001317169586930        8.6347488714792355        9.2565943891808686     
   60629.222647452785      -0.49581799999999998        1.1842646181988812E-003   9.1079810999999999        5.1175999999999999E-003   10.868648904326072        10.677892061931836        11.233160849385882        10.109288276323102        10.604864884270388        11.161710086862158        11.545756102982608        11.923575867306312        10.680558804399880        11.167368262388351        11.572756102647332        11.870944869441566        12.090674534174354        9.3272525326138727        10.604676117476153        10.936531591249796        11.081368262388349        11.279917691780120        11.737953400894781        11.884125033805315        12.009483729270059        8.6468004959329612        9.2675332100402272     
