  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  	   	 	U      			 B       		V      			 	R    			I     		 	 J       		    H       			K 		     FUV    			 NUV
   78821.192300607392       0.13022100000000000        3.1159670882109934E-004   8.9135451999999997        6.2252999999999996E-003   10.457260401643939        10.269650393856587        10.822053166897071        9.7292565507290192        10.193386105523697        10.751024640104060        11.131317455565235        11.506163224557191        10.261150343983818        10.756288928436952        11.157898936224306        11.453898936224306        11.671581643817312        8.9461750207559803        10.201621867063572        10.515370459304059        10.669288928436949        10.865817405357191        11.303052867660469        11.440845832404669        11.554191651604668        8.1591673207142783        8.8480169400623616     
   77590.580305548836       0.10206800000000001        3.2517214202127320E-004   8.9143591999999998        6.2195000000000002E-003   10.472553737682086        10.285352429855729        10.836767457300168        9.7462694875602462        10.209174942359864        10.766071853743194        11.145944945131307        11.520628136561276        10.276693058420973        10.771249341239058        11.172450649065413        11.468450649065412        11.685803689422388        8.9631044127501784        10.217656826298752        10.530414416943193        10.684249341239058        10.880285573361279        11.316811228691636        11.454662434048744        11.568004997248744        8.1795359142946413        8.8665033552876569     
   76388.503147812429        7.4145000000000003E-002   3.3939503162696384E-004   8.9151582999999999        6.2137000000000000E-003   10.487539712184109        10.300739186498998        10.851189355817244        9.7629351736831005        10.224644944124982        10.780817412813672        11.160283598526537        11.534806423246810        10.291922644754546        10.785911655187686        11.186712180872796        11.482712180872795        11.699744757076370        8.9796900501511843        10.233367243495419        10.545156779613670        10.698911655187683        10.894467056446810        11.330290105350546        11.468205915961484        11.581545282761486        8.1994809749373090        8.8846083375997971     
   75212.495757062017        4.6410000000000000E-002   3.5448104083926071E-004   8.9159448000000001        6.2081000000000003E-003   10.502175054662029        10.315768124657893        10.865274342063543        9.7792137805080728        10.239753835559206        10.795217553813441        11.174288631497507        11.548653062014953        10.306796334710619        10.800231842912130        11.200638772916268        11.496638772916267        11.713359340366370        8.9958918497008291        10.248711336407794        10.559553774613441        10.713231842912130        10.908316841214955        11.343443602379892        11.481430049570502        11.594766270370503        8.2189693031810549        8.9022950072936666     
   74063.972127381960        1.8903000000000000E-002   3.7043036851343915E-004   8.9167179000000001        6.2026000000000000E-003   10.517309390921088        10.331163468095610        10.879747774197519        9.7958905939551713        10.255288310176624        10.809872616278529        11.188622932451782        11.562831333529481        10.322163468095610        10.814934979772040        11.215018539104005        11.510831333529481        11.727560568622994        9.0126198299427536        10.264475515751148        10.574392950253053        10.727747774197518        10.922560568622991        11.357310999554958        11.495186157473945        11.608269831899896        8.2392813759351284        8.9207213678454274     
   72941.384097404516       -8.3899999999999999E-003   3.8713544558973469E-004   8.9174778000000003        6.1971999999999999E-003   10.532295114274149        10.346376748654663        10.894059944732589        9.8123713592331185        10.270652566624591        10.824335762702518        11.202784127097935        11.576842405141477        10.337376748654663        10.829471667913108        11.229254128321998        11.524842405141477        11.741648221552069        9.0291771765377788        10.280064289805111        10.589077574683035        10.742059944732588        10.936648221552069        11.371100593160961        11.508824775191030        11.621611243148671        8.2594249250260816        8.9389952343713404     
   71844.247447124872       -3.5463000000000001E-002   4.0491983162721111E-004   8.9182252000000002        6.1917999999999999E-003   10.546984539472666        10.361288590783237        10.908091087940937        9.8285232425255291        10.285713292466722        10.838515789624422        11.216666386592726        11.590580587803272        10.352288590783237        10.843722238451511        11.243211738313851        11.538580587803272        11.755459937430365        9.0454025930466866        10.295344442977301        10.603474039335000        10.756091087940939        10.950459937430365        11.384622338092699        11.522197636409212        11.634698940300856        8.2791551996158876        8.9568995467041983     
   70769.805171672269       -6.2377000000000002E-002   4.2367602030435591E-004   8.9189599000000008        6.1866000000000004E-003   10.561339666986042        10.375861545551706        10.921801550089045        9.8443118469221051        10.300433332187849        10.852373336725185        11.230229763788179        11.604005419193852        10.366861545551705        10.857647589054713        11.256851458159522        11.552005419193852        11.768955511123378        9.0612619397456999        10.310279371153511        10.617543536090848        10.769801550089047        10.963955511123379        11.397835219828186        11.535263433192048        11.647490584273944        8.2984468839963466        8.9744043199414971     
   69721.865706751225       -8.9011999999999994E-002   4.4361991025715499E-004   8.9196814000000000        6.1815000000000004E-003   10.575639991294263        10.390429970611564        10.935417483859663        9.8600472498963754        10.315070940838549        10.866169707803948        11.243738758594940        11.617379728486650        10.381374343752910        10.871528737576963        11.270417483859664        11.565379728486651        11.782361857001014        9.0770472507904465        10.325182194555850        10.631490982203950        10.783490982203951        10.977435355345300        11.411056441684909        11.548250603283712        11.660247012308961        8.3177288384191570        8.9918512954326566     
   68698.617919456781      -0.11540400000000001        4.6485968491768401E-004   8.9203901999999999        6.1764000000000003E-003   10.590427357143810        10.405629470776027        10.949386251479375        9.8763321733762233        10.330133637373642        10.880410970909210        11.257704691014652        11.631208857276988        10.396369194359917        10.885906804311592        11.284386251479376        11.579208857276988        11.796125975063266        9.0933321742702944        10.340654190205861        10.645729410109205        10.797729410109206        10.991469133693098        11.424878788302056        11.561605422231047        11.673461080653730        8.3378314223626333        9.0099102190015472     
   67699.739877498054      -0.14154700000000001        4.8750359864931168E-004   8.9210858000000002        6.1714999999999999E-003   10.604836318921693        10.420440766170694        10.962996110823690        9.8922019007490132        10.344810275896082        10.894285724598079        11.271311767958968        11.644681277349081        10.410980714146193        10.899916214872691        11.297996110823691        11.592681277349081        11.809536058799191        9.1092019016430843        10.355730379945081        10.659601381398078        10.811601381398079        11.005141329373581        11.438341224174239        11.574615954750191        11.686329754500742        8.3574289851587036        9.0275128081137002     
   66722.298685767426      -0.16749200000000000        5.1165998417312150E-004   8.9217685000000007        6.1666000000000004E-003   10.618974371144763        10.434972525670457        10.976352210093378        9.9077682876829094        10.359209194999902        10.907899959948516        11.284665136428654        11.657901805422824        10.425316985407612        10.913663290619073        11.311352210093379        11.605901805422821        11.822696669830531        9.1247682885769805        10.370520275525596        10.673212885948516        10.825212885948517        11.018557345685668        11.451548745936851        11.587385589304841        11.698956273148312        8.3766442699787724        9.0447759413503093     
   65767.903808098985      -0.19318800000000000        5.3743726059241222E-004   8.9224353000000001        6.1618999999999997E-003   10.632750580121431        10.449133159798190        10.989364903167910        9.9229381229132194        10.373239090777005        10.921163672623486        11.297675162303186        11.670781092946726        10.439286740559808        10.927057741644667        11.324364903167911        11.618781092946726        11.835518483929526        9.1399381238072870        10.384931929253767        10.686473931423485        10.838473931423486        11.031627512185107        11.464412241959934        11.599825645452768        11.711252466644794        8.3953779979193150        9.0616035467355118     
   64835.818823382680      -0.21863099999999999        5.6515969591390558E-004   8.9230836000000000        6.1573000000000001E-003   10.646437465646363        10.463172738861727        11.002316223285112        9.9380507590502472        10.387195472517012        10.934349059520434        11.310591052985066        11.683580950069745        10.453129800046360        10.940316223285111        11.337283387049785        11.631580950069745        11.848250550814461        9.1550179237089946        10.399238411332375        10.699679458775718        10.851646622540391        11.044580950069745        11.477044731168368        11.612207611999098        11.723439502548407        8.4139823140154615        9.0783462860622262     
   63925.627530179467      -0.24382100000000001        5.9482811252146918E-004   8.9237145000000009        6.1527999999999999E-003   10.660848814859810        10.477824114586612        11.016054884116789        9.9541533936442566        10.401973421847737        10.948269758610754        11.324145151958101        11.697079584389991        10.467543672859806        10.954054884116788        11.350840009622823        11.645079584389988        11.861625135128863        9.1709385200443609        10.414253863574539        10.713724207871879        10.865509333377917        11.058079584389988        11.489699235948459        11.625344693402061        11.736154519181293        8.4335411519236398        9.0960872649840017     
   63037.067287429258      -0.26875900000000003        6.2687503369113532E-004   8.9243357000000003        6.1484000000000000E-003   10.674921698074384        10.492130446560614        11.029470171048045        9.9698764524066572        10.416404213959412        10.961862757590557        11.337380242040803        11.710261422561812        10.481619040874383        10.967470171048040        11.364077584505528        11.658261422561813        11.874684997963014        9.1864838667582145        10.428915619645641        10.727439182189356        10.879046595646839        11.071261422561813        11.502058752504324        11.638173592276784        11.748572257248041        8.4526382548084964        9.1134097321833547     
   62170.018986478841      -0.29343100000000000        6.6162541105558150E-004   8.9249478999999994        6.1441000000000004E-003   10.688657701989221        10.506093406606347        11.042563633992827        9.9852217921339097        10.430489485994631        10.975129630195532        11.350297846525397        11.723127929375700        10.495357493589221        10.980563633992823        11.376997637790119        11.671127929375700        11.887431641587419        9.2016557968252748        10.443225399011755        10.740825917983813        10.892259921781111        11.084127929375704        11.514124527736044        11.650695728570291        11.760694027750464        8.4712759292793613        9.1303157588523192     
   61323.509323217702      -0.31785200000000002        6.9918862706003888E-004   8.9255513000000004        6.1397999999999999E-003   10.702105807533361        10.519762278829873        11.055383582953091        10.000240252618656        10.444278609004073        10.988118881088450        11.362946079953012        11.735727111656580        10.508808012733361        10.993383582953093        11.389648284817738        11.683727111656580        11.899912986682381        9.2165049553773706        10.457232875100587        10.753933006062645        10.905197707927293        11.096727111656577        11.525943572792833        11.662958720585863        11.772566951153991        8.4895087128845006        9.1468579367309353     
