source_id,distance,wd_phot_bp_mean_mag,wd_e_bpmag,wd_phot_rp_mean_mag,wd_e_rpmag,CO_radius,CO_e_radius,CO_teff,CO_e_teff,CO_chi2,CO_roe,ONe_radius,ONe_e_radius,ONe_teff,ONe_e_teff,ONe_chi2,ONe_roe,CO_failed,ONe_failed
2821714387292312960,175.5700225830078,20.13638687133789,0.21290158880194962,19.80524444580078,0.137287951034297,0.007826037490394143,4.1508462454820107e-07,8319.791976559529,0.2910816073392857,1.1182399768148046e-14,18854.07704251246,0.007809530394344082,1.960479378414947e-08,8340.560789637555,0.02710238448330847,1.1728029456014965e-16,398348.0000008013,False,False
2903789322533760512,92.94624328613281,17.824298858642578,0.20141510910309413,17.59449577331543,0.21986502814420972,0.010659239989031337,3.425556818114111e-09,8984.490201214925,0.002098961560539711,2.2417143553189653e-19,3111680.9777219286,0.010645095825158891,1.8767278161617474e-07,9003.618553352555,0.09695215274235798,1.9782124099592743e-16,56721.57535838129,False,False
2982121348394736768,142.45956420898438,20.645797729492188,0.03464196137608163,19.99727439880371,0.13582363039843304,0.00754116822979054,3.26004804825197e-07,6615.2634489373795,0.12755474783913553,3.5268554782255508e-15,23132.076945412187,0.007522183405959799,3.653289956406473e-08,6633.61945492105,0.013366943966953976,4.129116417003892e-16,205901.6255408024,False,False
3000683922168490496,276.4049987792969,20.3315486907959,0.11647703706864798,20.235658645629883,0.09547539489720626,0.008245835640914448,2.6847359107617413e-09,10298.705836395835,0.00460989441987443,5.207671450448979e-18,3071376.8188003465,0.008464495579654618,1.5458814394069724e-08,10258.632002134564,0.01987694068377349,7.145833616957512e-16,547551.4074935623,False,False
3108260930109041536,255.0020294189453,20.465377807617188,0.11129939274553617,20.553604125976562,0.10969042911188331,0.005300871361356189,2.7607435572378434e-08,13246.969079413415,0.11365762793870222,5.521775724190531e-15,192008.8284715504,0.005300882179334896,1.30945382772396e-07,13237.946769689295,0.4035938203175981,1.0195757940823563e-13,40481.62727928083,False,False
3121385658671190784,61.61625671386719,17.200286865234375,0.004780893621085796,17.3839111328125,0.009910141777425423,0.004822935258083884,4.6852468316256134e-08,15643.659436350754,0.2018238953423023,3.3537992162437683e-09,102938.76569167856,0.004806755552458692,0.0014272922466195344,15680.3923163984,5214.616790877965,1.7312176967309838e-05,3.367744457270917,False,True
3130011224310309760,427.053955078125,19.202404022216797,0.02859552100496184,19.687278747558594,0.08039798633779231,0.005903573197183381,9.204497020223347e-10,44779.713705840186,0.14386447322757945,1.2108261853220989e-16,6413792.284589312,0.00589866756627714,2.2207346594545156e-10,44891.628059077055,0.07502759788567645,1.5360193292634912e-17,26561784.59305915,False,False
3137340435679753728,292.07403564453125,19.909969329833984,0.30228272111861204,20.18488883972168,0.04418758075626019,0.004819984436509954,1.774823601845974e-05,21343.54049729513,83.96062883525794,2.6595611942370255e-09,271.5754079164117,0.004967872370938604,9.737910286203119e-08,20876.80412515361,2.487310167061447,1.7056273012932014e-16,51015.795226386435,False,False
3267693925768589696,250.8964080810547,20.341970443725586,0.09393933110647942,20.229206085205078,0.11837573196475923,0.007643930089392052,4.132674773755799e-09,10099.406561228805,0.006050623036857846,1.0154036618830041e-17,1849632.6248400148,0.007649580924872844,1.3351104169145137e-09,10125.401616222802,0.03907902871675406,8.550420338695231e-18,5729549.277692919,False,False
3268006908623198336,324.75885009765625,20.50692367553711,0.10545916108562874,20.467742919921875,0.13843781915810155,0.008187008204190355,3.2437563545831756e-08,11026.856524996325,0.05144373838404953,2.722667312133915e-16,252392.82206330783,0.00816852511426182,3.143979937794884e-08,11056.329497190152,0.07138086939338027,1.844762978984436e-16,259814.7976730105,False,False
3324196011551354240,325.5566711425781,20.101280212402344,0.04706953733762264,20.430927276611328,0.11746949248414601,0.004328588037346549,8.166791617355988e-07,26973.48018233072,20.476797727938028,5.920400310461506e-11,5300.230788486723,0.004321149717060106,0.09256939467690166,27093.959592681542,1815877.2558461395,6.327177887541803e-09,0.04668011206233306,False,True
3337078469598250880,581.4656372070312,20.43588638305664,0.06423710033002385,20.356626510620117,0.0988728131590443,0.016274720750273277,1.6924204026405338e-09,10472.27535753399,0.0037272350282830944,5.0146770092661956e-18,9616239.986755814,0.016901994774436904,4.89841147664354e-10,10400.432125737232,2.8195517892350993e-05,7.55030574951401e-22,34505053.025921755,False,False
3493095286932851328,372.5763244628906,18.019224166870117,0.2580206027950776,18.470006942749023,0.3644827924245564,0.009814293693591119,2.508172925001149e-05,40186.21835386796,143.69212784133603,2.323772017995532e-10,391.2925458912137,0.009745843734269307,6.609956694392198e-05,40546.45388114074,338.97448703102975,1.8921873767171946e-12,147.44186966516068,False,False
3524768544728755072,364.9447937011719,19.817148208618164,0.1102376295078061,20.132862091064453,0.17436559018392905,0.005707434254640075,2.6829495493840107e-06,24806.831609125038,35.38315284896136,1.0183768519532489e-11,2127.298389174134,0.005714249561275214,4.199741180279267e-09,24753.64581521166,0.1894446146659616,3.1144143761296683e-18,1360619.4562911703,False,False
3552469739463127808,251.59263610839844,20.8763370513916,0.10965456682325879,20.383865356445312,0.13997171738338,0.009588977769340083,6.67970108075587e-09,7458.817530837479,0.0026907459341086576,6.976395129279568e-18,1435539.9520744726,0.009538798113462784,3.4483896663132724e-08,7488.32180178339,0.00882135441041044,2.782497593622898e-16,276616.0160681859,False,False
3707699340828317696,369.7769775390625,20.535831451416016,0.11856919039825072,20.48577880859375,0.13825806869581436,0.00945612585402054,1.4814629292171718e-08,10845.499720228401,0.017191478718077975,2.7327102309004384e-17,638296.4883918698,0.009340370503005407,1.0401091190710215e-08,10901.347852978497,0.014264125008437389,1.3308350493095763e-17,898018.326322127,False,False
3876199085469460352,176.96217346191406,19.377504348754883,0.0371161177323847,19.427257537841797,0.14495007883090918,0.006473282408013165,1.1402195744495099e-08,12504.84738346999,0.03940811338448914,1.0954494509512655e-16,567722.4416304572,0.006469994944184452,1.2411354493107508e-08,12512.106129603015,0.04202965739890552,1.331655663628764e-16,521296.44252587284,False,False
3887948883334606336,85.79048919677734,17.37718963623047,0.17788000470732016,16.945138931274414,0.37426015160315335,0.015242102168224234,1.312158286239298e-07,7772.765201123884,0.008575497321037125,2.7799079261801254e-17,116160.54502013436,0.015187396969349839,2.712374902663076e-07,7795.612503717646,0.016749639615064288,7.107999847014562e-17,55992.98590485585,False,False
3951084971305993472,127.62633514404297,17.444908142089844,0.3094057374449157,17.096899032592773,0.08073622867943109,0.020045979374367976,2.8908819331532768e-08,8213.331723387837,0.0060145799835228456,2.6427984269052963e-18,693420.8950035706,0.019983556791626698,2.4847145987191655e-08,8242.33186900266,0.006830342556470433,2.392508652312963e-18,804259.6442234425,False,False
4008343551150142208,145.82757568359375,20.61590003967285,0.08286824571690948,20.320133209228516,0.18100022127326426,0.00500127735820728,3.243905494109006e-07,8539.357366993094,1.0188702684324304,5.6172247737499315e-14,15417.457035322683,0.005014200377843824,2.374976890327245e-08,8532.268914585486,0.03255461821287711,3.8621862420520114e-16,211126.28077626994,False,False
4110333184616593280,111.56043243408203,20.84429168701172,0.09965498325731598,20.384368896484375,0.09935855207316684,0.0041422185652821054,2.600944078775788e-08,7634.464617826987,0.0682435527324622,9.628979486358585e-15,159258.2708364789,0.004126136560542185,6.732476889382547e-07,7660.041937596115,0.8195088514535805,1.0699573131077864e-12,6128.705123443213,False,False
4159458883096668928,115.03970336914062,20.601272583007812,0.08946269085433015,20.029142379760742,0.12657432291882212,0.005550293285181685,1.83146767224738e-08,7026.605171134881,0.01045286783331283,3.8178584495621373e-16,303051.6655732701,0.0055332875949629075,3.338420974970278e-07,7044.096538158203,0.23930874695411503,3.4141673551610725e-14,16574.565150556457,False,False
4236330242108999552,387.2510986328125,19.727468490600586,0.05785485412705789,20.143455505371094,0.008473414761235256,0.005069205056846122,2.547167485248516e-09,36226.0501848444,0.46419749217450423,2.4912445039280447e-15,1990134.1730387006,0.005068508668856335,1.6510946463724142e-08,36239.18051367902,0.8268271798133595,9.64409086055133e-12,306978.687138999,False,False
4348175657266224000,366.0094299316406,19.454910278320312,0.04851441671489877,19.965978622436523,0.28350772123875834,0.004192003397452438,1.8196018508922524e-05,47844.64633364952,59.86456472827614,7.190447874892027e-13,230.38025573544368,0.0041671784620644315,3.4592997919119015e-06,48106.6946694263,21.86674152581556,2.3275625969296244e-09,1204.6306225923531,False,False
4601996164188457600,793.9035034179688,20.177026748657227,0.0625649078178502,20.47758674621582,0.12872114185881736,0.01091761815976527,4.6129119389342556e-08,23089.669231641717,0.07144338245001927,1.3712271306877345e-16,236675.19138220578,0.010935794962349242,2.1005523972776738e-06,23227.998458151502,20.61038121073615,9.143373787749606e-16,5206.151951516224,False,False
4629851226124678528,197.5135955810547,20.873424530029297,0.19455931616237448,20.494182586669922,0.18955465446504594,0.006619604830359607,6.616997770822725e-08,8044.2833477767035,0.09097613507688038,5.605641692262748e-16,100039.39943199584,0.006608852566413753,4.697640854802312e-08,8060.840922724003,0.04563641925962736,2.741291794546693e-16,140684.50038400965,False,False
4689934412696732416,209.7574005126953,20.236846923828125,0.06985703646743224,20.18603515625,0.08908246832497807,0.0061625471927699215,1.9042413795945378e-08,10836.883291444403,0.0571872169447512,6.362310212604357e-16,323622.1656984519,0.00608704091778787,3.0341818521571905e-07,10892.10851621817,0.5467484803718099,3.9992498655089227e-13,20061.556012076897,False,False
4746189761184793600,196.14907836914062,19.246156692504883,0.1847738023287567,18.985342025756836,0.25190967079567517,0.012154988652574845,3.2754032067603605e-09,8754.047206028945,0.0013072366264682436,9.900524691994208e-20,3710990.0324598863,0.01215504748020013,8.98810090417073e-09,8764.793954199042,0.003418794196818566,6.154794400591648e-19,1352348.8009085264,False,False
4762592584885748608,258.0550231933594,19.405126571655273,0.03538744785571828,19.694894790649414,0.06859395646185325,0.005186776979778394,0.0005577632452349543,22290.471097131845,4045.946551380923,1.7910795719484203e-08,9.299244839257018,0.0052274723743600485,1.9920997776220272e-07,22332.9875262706,1.6808411302747321,1.3230314143865303e-11,26241.01680589559,False,False
4788843665517151744,322.0657043457031,20.39492416381836,0.07442213486848549,20.391450881958008,0.20602437996762346,0.00806649808473213,4.114577031605264e-09,11568.682980130437,0.0078004939094632525,8.267392320188769e-19,1960468.3598753915,0.008043625062880377,3.7699263149012715e-07,11604.11267026984,2.0898204121964605,6.6938753451662444e-15,21336.29251873329,False,False
4822727830746430976,323.78076171875,17.90876007080078,1.7055882279529204,18.21744155883789,0.09729499299969324,0.012292297955666314,3.054626231865957e-05,24442.969269393205,154.2902184208944,6.230340819828032e-11,402.4157793000229,0.012422628091884675,1.6361009682588578e-09,23964.679344207234,0.1544455470721889,7.722951859753078e-22,7592824.851821256,False,False
4839207792059961856,294.06927490234375,18.249235153198242,1.2508459758695611,18.68028450012207,0.0020874747377485755,0.007302795940316962,8.925162292371706e-06,38051.60274463358,301.54301355817677,2.0502099679329044e-10,818.2255628627199,0.0073508597324940875,3.756018401780508e-05,37701.35918192774,282.055424453296,5.813866301883827e-09,195.70883169820135,False,False
4912437671651505408,268.3777160644531,20.814966201782227,0.1163477994622746,20.554895401000977,0.15285459191925455,0.008068083905908694,9.154201195919333e-08,8759.1550706384,0.08454846869034503,1.0905333164623714e-15,88135.31331936644,0.008068058931738778,3.204260498101964e-09,8769.463794766009,0.0022926049665372866,3.12678810089351e-18,2517916.0484978897,False,False
