teff,logg,logL,age,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,mass,radius,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
22336.0,3.92291,2.26316,0.037930351,1.107,1.183,1.628,1.958,2.257,0.24948,0.9038281068922261,25406438.211979464,35023203.432471335,10717359.099629642,4417013.978447976,2024556.403503081
22412.0,3.9304,2.261579,0.037930789,1.117,1.195,1.641,1.971,2.271,0.24948,0.896067740985458,25611427.45362868,35240808.762957454,10774020.128554897,4440366.051889702,2033386.2411058717
22486.0,3.9376,2.260099,0.037931236,1.126,1.207,1.653,1.984,2.284,0.24948,0.8886706616679366,25824610.771680206,35436095.77012575,10833724.381094344,4460861.850344545,2042771.9255497889
22568.0,3.94558,2.258448,0.037931742,1.137,1.22,1.667,1.998,2.299,0.24948,0.8805435551007957,26038369.437192872,35663656.38199336,10893257.820247417,4485375.160651865,2052106.427175304
22649.0,3.9534,2.256852,0.037932269,1.147,1.232,1.681,2.012,2.313,0.24948,0.8726515064179399,26268409.901862506,35912518.83260776,10949083.872606471,4508361.928494919,2062623.1158225606
22728.0,3.96111,2.255187,0.037932822,1.157,1.245,1.694,2.026,2.327,0.24948,0.8649397227248219,26493771.390848186,36120675.76609984,11012547.19396504,4530318.895274553,2072668.6596256825
22813.0,3.96929,2.253496,0.037933462,1.168,1.258,1.708,2.04,2.342,0.24948,0.8568323256420631,26725373.57137256,36369377.41892229,11078163.80797138,4557312.122276528,2083098.8568083951
22895.0,3.97717,2.251844,0.037934099,1.179,1.271,1.721,2.054,2.357,0.24948,0.8490941382503496,26940384.175319456,36594504.136148214,11146737.724490557,4581300.440867356,2092135.8458913823
22983.0,3.98563,2.250052,0.037934802,1.19,1.285,1.736,2.069,2.373,0.24948,0.8408641613649309,27193417.13086441,36836288.589989774,11210056.0117742,4607324.207158204,2102083.0996423634
23077.0,3.99465,2.248124,0.037935553,1.202,1.299,1.751,2.085,2.389,0.24948,0.8321772573119068,27458941.039689455,37127513.67698105,11288280.240404448,4635203.157112253,2114802.818702544
23170.0,4.00349,2.246267,0.037936349,1.213,1.314,1.767,2.101,2.405,0.24948,0.8237507873862105,27741106.81429455,37371098.74902379,11351879.764925444,4661318.447534915,2126717.8713820144
23269.0,4.01292,2.244239,0.037937243,1.226,1.329,1.783,2.117,2.423,0.24948,0.8148559531012061,28012623.520972777,37667419.32162698,11431356.859185355,4693953.399040926,2137666.151723889
23371.0,4.02251,2.242253,0.037938162,1.238,1.344,1.799,2.134,2.44,0.24948,0.8059086974061371,28323295.574395943,37980079.2618511,11515632.124928014,4724205.421382151,2151443.1790359286
23480.0,4.03284,2.240003,0.03793921,1.252,1.361,1.817,2.153,2.459,0.24948,0.7963809131029147,28633456.98308026,38290044.118054554,11598926.130717589,4753995.580604971,2165009.869970292
23589.0,4.04306,2.237832,0.037940282,1.266,1.378,1.834,2.171,2.478,0.24948,0.7870654395588649,28939683.994975537,38592762.49322258,11690626.41868689,4787169.155903249,2178110.3593435297
23712.0,4.05462,2.2353,0.037941495,1.281,1.396,1.854,2.191,2.499,0.24948,0.7766598288287003,29312562.398687318,38982157.04296191,11786850.702012349,4826571.82815426,2194016.455733649
23832.0,4.06588,2.232813,0.037942751,1.296,1.415,1.873,2.211,2.52,0.24948,0.7666565363429424,29669743.006412417,39312065.86266594,11886603.67357939,4862938.460169279,2208512.596151224
23964.0,4.07811,2.230183,0.037944173,1.312,1.434,1.894,2.232,2.542,0.24948,0.7559374176391782,30070717.076562457,39733412.56875478,11991894.043763224,4906013.892371185,2226024.1957294894
24111.0,4.09171,2.227199,0.03794565,1.33,1.456,1.918,2.256,2.567,0.24948,0.744193449065123,30517136.802979536,40174998.27102953,12102853.673193833,4951408.680007924,2244553.0819060975
24258.0,4.10535,2.224124,0.037947296,1.348,1.478,1.941,2.281,2.592,0.24948,0.73259819234188,30973036.516848214,40625233.17954787,12227221.582236376,4993082.865188085,2263444.6593999495
24410.0,4.11929,2.221032,0.037949044,1.367,1.501,1.965,2.305,2.618,0.24948,0.7209345559997854,31428509.464437496,41071055.751186535,12350023.460069394,5043229.985520945,2281969.736902749
24573.0,4.1342,2.217684,0.037950954,1.386,1.525,1.99,2.331,2.645,0.24948,0.7086647693457672,31961988.03265895,41576302.795623936,12490441.296258038,5095875.085608249,2303667.9520848477
24750.0,4.15026,2.214091,0.037953048,1.407,1.55,2.017,2.359,2.674,0.24948,0.6956821219176024,32530728.161812842,42160511.06883993,12642640.321108649,5153221.068091549,2327447.431154007
24937.0,4.16723,2.210195,0.037955296,1.43,1.578,2.046,2.389,2.705,0.24948,0.6822221924116111,33117975.807422996,42724389.60385275,12799935.54054631,5212532.474316861,2352068.0391280046
25134.0,4.18496,2.206137,0.037957793,1.453,1.606,2.076,2.42,2.737,0.24948,0.6684375561370647,33774877.65773778,43371642.23971406,12969934.492230723,5276898.900574065,2378920.235861177
25294.0,4.19934,2.202787,0.03795975,1.472,1.629,2.101,2.445,2.763,0.24948,0.6574622818774751,34306292.37446762,43892050.15027309,13101402.300374726,5330387.399893128,2400821.549325097
25486.0,4.21643,2.198827,0.037962098,1.494,1.656,2.129,2.475,2.794,0.24948,0.6446527545722128,34967435.66849787,44532375.944285795,13280296.843955662,5393227.91413646,2426888.8176452625
25700.0,4.23543,2.194356,0.03796469,1.519,1.687,2.161,2.508,2.828,0.24948,0.6307043737732987,35699635.71797775,45214305.74562623,13471246.486073831,5465737.5431933645,2457253.037460052
25895.0,4.25271,2.19021,0.037967142,1.542,1.714,2.191,2.538,2.86,0.24948,0.6182809174972548,36370040.49102757,45893995.291040435,13636024.80524143,5532593.646398765,2482732.2210929487
26108.0,4.27139,2.185753,0.037969819,1.566,1.744,2.222,2.571,2.893,0.24948,0.6051260409403354,37138450.88675326,46605359.97238569,13834637.45191605,5602847.136127853,2514258.231087947
26314.0,4.28933,2.181473,0.037972513,1.589,1.772,2.252,2.602,2.925,0.24948,0.5927558417198246,37893418.34875624,47334289.94860057,14025158.648908779,5674776.6577006085,2544191.9876901833
26478.0,4.30368,2.177911,0.037974626,1.608,1.795,2.276,2.626,2.951,0.24948,0.583043345206013,38486975.60333933,47898936.0437327,14179397.664794318,5737183.935148559,2567437.502127504
26671.0,4.32059,2.173616,0.037977162,1.63,1.821,2.304,2.656,2.981,0.24948,0.5718022273309527,39212432.54000846,48622341.21666948,14367055.934490088,5802414.81965617,2596628.865185553
26882.0,4.33897,2.168925,0.037979894,1.653,1.85,2.335,2.687,3.014,0.24948,0.55982958122478,40050116.57711168,49387366.27305126,14566250.775411317,5882863.528301159,2627785.3105596956
27082.0,4.35637,2.164406,0.037982595,1.676,1.878,2.364,2.717,3.045,0.24948,0.5487263842149731,40813494.81784596,50097478.40576988,14762087.750464069,5956467.461046232,2658213.6303681475
27288.0,4.37425,2.159689,0.03798542,1.699,1.906,2.393,2.747,3.077,0.24948,0.5375462576982868,41637417.439139135,50873997.785621926,14977101.829745924,6037661.679450351,2689489.6701925513
27492.0,4.39196,2.154914,0.037988294,1.721,1.933,2.422,2.777,3.108,0.24948,0.5266969976315854,42500475.06414385,51689920.80104811,15189300.795673206,6117567.552080419,2722575.17729861
27699.0,4.40977,2.150137,0.037991243,1.744,1.961,2.451,2.807,3.139,0.24948,0.5160072964978233,43351465.61336084,52482663.419430785,15408053.671581717,6199958.373621277,2756702.3761023297
27907.0,4.42767,2.145236,0.037994246,1.766,1.988,2.48,2.837,3.17,0.24948,0.5054821717532176,44269415.15734806,53347720.45084241,15633196.3501261,6284761.099767331,2791835.8554421775
28107.0,4.4449,2.140415,0.037997285,1.788,2.015,2.508,2.866,3.2,0.24948,0.4955538364985724,45137113.69574649,54143442.68811453,15851770.738560785,6366764.318293292,2825659.848960965
28315.0,4.4628,2.135316,0.038000472,1.81,2.043,2.538,2.896,3.231,0.24948,0.48544590588942166,46092873.60715168,54985207.30202564,16068590.480220938,6453848.6079585105,2861672.1739712823
28520.0,4.48039,2.13026,0.038003663,1.832,2.07,2.566,2.926,3.261,0.24948,0.47571390149354564,47035285.506532155,55851631.859079525,16306763.875015398,6537455.92135648,2898744.119228311
28722.0,4.49777,2.125138,0.038006908,1.854,2.096,2.594,2.954,3.291,0.24948,0.46628972191712553,47973762.91803521,56756534.07631476,16540467.587058181,6631148.804128761,2934876.8364217463
28928.0,4.51536,2.119968,0.038010227,1.875,2.123,2.622,2.983,3.321,0.24948,0.45694175220846145,48999741.01040841,57650870.15887008,16785635.28372371,6723242.4628593,2972897.1220455053
29136.0,4.53306,2.114717,0.038013617,1.897,2.15,2.65,3.012,3.35,0.24948,0.4477244820589565,50014252.75573887,58574132.69644234,17038752.03132251,6818341.882662255,3014948.378266326
29351.0,4.55129,2.109253,0.038017061,1.92,2.178,2.679,3.042,3.381,0.24948,0.4384255371348016,51065052.713513024,59529997.83333541,17300863.616510328,6916856.626581461,3055694.134718104
29552.0,4.56824,2.104162,0.038020463,1.94,2.204,2.706,3.069,3.41,0.24948,0.4299528605446676,52128326.7119518,60434629.88612212,17547602.284443,7015502.337463479,3093569.52331746
29764.0,4.58616,2.098661,0.038024117,1.962,2.231,2.734,3.098,3.439,0.24948,0.4211733108104471,53234574.18430749,61433586.008088775,17821234.405487567,7118340.752063101,3138917.350162701
29983.0,4.60464,2.092916,0.038027827,1.985,2.259,2.763,3.128,3.47,0.24948,0.41230712775249684,54384330.2560981,62472065.72726105,18105802.660534162,7225348.074415699,3183170.347861104
30176.0,4.62086,2.087841,0.038031479,2.005,2.284,2.789,3.154,3.497,0.24948,0.4046791626788937,55423479.13490072,63373233.49937627,18350072.42051985,7322826.991702154,3223145.2743900614
30388.0,4.63866,2.0822,0.03803557,2.028,2.312,2.818,3.184,3.527,0.24948,0.39647046733692104,56531926.35941916,64343675.691470385,18613917.4085282,7421279.250214036,3266479.075958113
30604.0,4.65672,2.076445,0.038039728,2.051,2.34,2.846,3.213,3.557,0.24948,0.38831202769575157,57697073.37325614,65368100.73315005,18910272.30140816,7532493.640213343,3312377.916695423
30808.0,4.67377,2.070935,0.038043893,2.073,2.366,2.874,3.241,3.586,0.24948,0.3807639668632249,58803582.37601169,66376732.038648605,19166719.300100915,7634643.696855369,3354207.151622771
31022.0,4.69169,2.06504,0.038048312,2.096,2.395,2.903,3.27,3.616,0.24948,0.3729888443071381,59996205.57596479,67349731.19976462,19447679.227285724,7746557.942771159,3400242.415657506
31281.0,4.71338,2.05779,0.038052764,2.125,2.429,2.938,3.306,3.653,0.24948,0.36379007194443425,61406420.826679096,68616074.20603466,19795103.76206711,7877687.951274173,3454616.799128319
31428.0,4.7257,2.053622,0.038056067,2.142,2.449,2.959,3.327,3.674,0.24948,0.3586665230611602,62191894.2123391,69302015.72804779,19974585.808460847,7949114.884486556,3485939.781824773
31597.0,4.73976,2.048875,0.038060031,2.161,2.472,2.982,3.351,3.698,0.24948,0.3529074631309937,63123894.38973808,70081899.87222967,20199368.05461881,8031169.1626836555,3521923.193411174
31796.0,4.75635,2.043194,0.038064788,2.184,2.499,3.01,3.379,3.727,0.24948,0.34623091440013654,64207207.87957352,71022485.49372144,20451623.194319263,8131464.562698747,3562623.108563098
31982.0,4.77181,2.037868,0.038069253,2.206,2.524,3.036,3.405,3.754,0.24948,0.34012287600901486,65199427.83652614,71921024.75527968,20691300.240951218,8226758.974915513,3601056.045154005
32193.0,4.78944,2.031657,0.038074501,2.231,2.553,3.066,3.436,3.785,0.24948,0.33328889444205,66355020.0226924,72926583.2891464,20961279.192944802,8326428.8182215905,3644684.00275569
32268.0,4.79568,2.029466,0.038076294,2.24,2.564,3.076,3.446,3.796,0.24948,0.3309031052910259,66759609.02067831,73236210.91539128,21069672.376279023,8369485.73841737,3660158.3991320115
32328.0,4.80112,2.027253,0.038078082,2.249,2.573,3.086,3.456,3.806,0.24948,0.32883712513731844,67043053.25099652,73547153.14136934,21139649.512031343,8397282.688898372,3672314.6109893494
32384.0,4.80583,2.025546,0.038079902,2.256,2.581,3.094,3.465,3.814,0.24948,0.3270588028354918,67338553.73088631,73803314.56104606,21213277.958533615,8418772.498087972,3685105.1172709772
32467.0,4.81276,2.023059,0.038082085,2.266,2.593,3.106,3.477,3.826,0.24948,0.324459760089873,67794394.24032584,74166172.47052781,21317574.164457027,8460163.839482702,3703223.1319838194
32518.0,4.81684,2.021705,0.038083941,2.272,2.6,3.113,3.484,3.833,0.24948,0.32293925773140963,68057154.10272561,74385085.53588757,21380496.320892017,8485135.33710563,3714153.7746276185
32592.0,4.82284,2.019655,0.038086168,2.281,2.61,3.123,3.494,3.844,0.24948,0.32071615951820687,68434292.94850285,74728431.49056184,21479184.207957286,8524300.942305489,3727862.4596363856
32671.0,4.8295,2.017203,0.038088368,2.291,2.621,3.135,3.506,3.856,0.24948,0.31826643736945515,68854730.78123839,75118320.04355194,21571372.707700964,8560887.178897453,3743862.417738953
32742.0,4.83542,2.01505,0.038090364,2.3,2.631,3.145,3.517,3.867,0.24948,0.3161046195960359,69223536.77842645,75451150.55918749,21666950.0728113,8590902.173664225,3756988.6286710333
32817.0,4.84174,2.012711,0.038092413,2.31,2.642,3.157,3.528,3.878,0.24948,0.3138129364431974,69594318.20797843,75785455.76371503,21742915.726774137,8628966.315654911,3773634.9069929286
32910.0,4.8495,2.009866,0.038094402,2.322,2.656,3.17,3.542,3.892,0.24948,0.3110218087784331,70070268.96827804,76163319.96956885,21871460.394307394,8671990.10526393,3792450.1472384837
33003.0,4.85741,2.006858,0.038097012,2.334,2.67,3.184,3.556,3.907,0.24948,0.3082022768301472,70573845.85695018,76569509.80120954,21988104.007254623,8718239.06345344,3809165.8363982784
33092.0,4.8648,2.00414,0.03809872,2.345,2.683,3.198,3.569,3.92,0.24948,0.3055911992001042,71061404.11789246,76956599.06894238,22078917.79911011,8762313.222785966,3828422.681820317
33178.0,4.87216,2.001288,0.038101069,2.357,2.696,3.211,3.583,3.934,0.24948,0.3030127080250105,71481520.93578255,77340302.56322564,22189002.67827586,8797894.98289585,3843969.035163366
33254.0,4.8783,1.999126,0.03810445,2.367,2.706,3.222,3.594,3.945,0.24948,0.3008782834570902,71834617.65794662,77722339.864178,22278081.201808255,8833214.438512335,3859400.7826430234
33332.0,4.88471,1.996792,0.038106664,2.377,2.717,3.233,3.605,3.957,0.24948,0.2986660393302755,72234352.56331167,78082887.78917229,22381427.497920837,8874191.037292087,3873734.759336942
33432.0,4.89302,1.993684,0.038108836,2.39,2.732,3.248,3.62,3.972,0.24948,0.2958222546135409,72753482.1607096,78499314.94935632,22500790.838054836,8921518.361847091,3894393.9384581377
33532.0,4.90153,1.990356,0.03811159,2.404,2.747,3.264,3.636,3.988,0.24948,0.29293808808227184,73242605.37422162,78954314.40949589,22610375.89905539,8964968.618370837,3913360.7116874754
33596.0,4.90686,1.98834,0.038113392,2.412,2.757,3.273,3.646,3.998,0.24948,0.291146010008723,73602706.52725458,79196477.73176044,22700623.33286159,8992465.36254316,3925363.5064460426
33648.0,4.91118,1.986714,0.038114821,2.419,2.765,3.281,3.654,4.006,0.24948,0.28970156593901375,73860762.12418865,79400980.73887002,22759241.416238435,9015685.918060765,3935499.672397582
33707.0,4.91607,1.984861,0.038116536,2.427,2.773,3.29,3.663,4.015,0.24948,0.28807518053369846,74148741.54365696,79710561.1937799,22826944.48296367,9042505.335022872,3947206.8023517025
33808.0,4.9245,1.981635,0.038118594,2.441,2.788,3.305,3.678,4.031,0.24948,0.2852928205738583,74633495.85146868,80157814.33099188,22955025.660414547,9093242.5123652,3965700.2125412324
33899.0,4.93221,1.978589,0.0381212,2.454,2.802,3.32,3.693,4.045,0.24948,0.28277163484818857,75066088.16571565,80548205.00820617,23045587.422103506,9129117.012074638,3985014.2670039698
33991.0,4.9397,1.975804,0.038122906,2.466,2.816,3.333,3.707,4.059,0.24948,0.280343726999624,75532486.99057142,80899505.45515251,23167425.897737708,9168932.460305179,4002394.3848221553
34075.0,4.94707,1.972722,0.038125275,2.478,2.83,3.347,3.721,4.074,0.24948,0.27797506645245595,75980786.46557407,81229890.3037186,23262039.16457808,9206377.390844217,4015040.039453356
34195.0,4.95629,1.969612,0.038130918,2.493,2.846,3.364,3.738,4.091,0.24948,0.27503998947563646,76546226.220649,81759055.68794334,23392023.015449703,9257820.87683325,4037475.3196125515
34273.0,4.96291,1.966947,0.038133107,2.504,2.858,3.376,3.75,4.103,0.24948,0.2729517246356876,76938512.32122518,82102402.69121087,23490257.77287369,9296699.078496689,4054430.689755849
34324.0,4.96718,1.965268,0.038134622,2.512,2.866,3.384,3.758,4.111,0.24948,0.27161318157135195,77128304.52156597,82304933.19498475,23548203.62566939,9319632.209392792,4064432.1740388474
34386.0,4.97243,1.963146,0.03813644,2.521,2.876,3.394,3.768,4.122,0.24948,0.2699764253503834,77421892.7772642,82542167.0785305,23616078.43681124,9346494.907124586,4072394.859565545
34458.0,4.97837,1.960844,0.038138621,2.531,2.887,3.405,3.779,4.133,0.24948,0.2681364422803088,77768511.13820225,82835379.5940302,23699969.252981592,9379696.231730176,4086861.127936537
34523.0,4.98382,1.958667,0.038140574,2.54,2.897,3.416,3.79,4.143,0.24948,0.2664592755049216,78100494.66171849,83112408.29107286,23757338.33176049,9402401.093761697,4100528.932910858
34601.0,4.99047,1.95594,0.038142902,2.551,2.909,3.428,3.803,4.156,0.24948,0.264427027332116,78506168.94455014,83467204.20716487,23858755.27768525,9433845.809013112,4114242.4475110043
34714.0,5.0001,1.951969,0.038145173,2.568,2.927,3.447,3.821,4.175,0.24948,0.2615115306790122,79019410.3400669,83935535.73534505,23970538.057269737,9486778.783902057,4133518.451280446
34758.0,5.00408,1.950188,0.038146365,2.575,2.935,3.455,3.829,4.183,0.24948,0.26031598826591135,79234402.00063567,84086420.78721628,24013628.219814915,9503832.50371643,4140948.988781257
34805.0,5.00808,1.948542,0.038147795,2.582,2.943,3.462,3.837,4.191,0.24948,0.25911994494310475,79453637.4896519,84241456.44771942,24080072.079967763,9521355.344333667,4148583.928591713
34877.0,5.01415,1.946054,0.038149512,2.593,2.954,3.474,3.848,4.202,0.24948,0.25731543777912125,79759750.0937924,84566015.17686673,24150592.0870073,9558038.45880757,4164567.260129453
34965.0,5.02182,1.942764,0.038152022,2.606,2.969,3.489,3.863,4.217,0.24948,0.2550532387548305,80214666.93181227,84891824.33986343,24243637.551870294,9594862.903043725,4180612.170965425
35062.0,5.02983,1.939571,0.038155286,2.62,2.984,3.504,3.879,4.233,0.24948,0.252711987135628,80661033.92505687,85285630.94898258,24356101.91191035,9630498.627079422,4196139.14025412
35118.0,5.03454,1.937628,0.038157232,2.629,2.993,3.513,3.888,4.242,0.24948,0.25134534289655497,80867456.68016797,85503888.68825522,24418432.549341734,9655144.406620746,4206877.641361905
35193.0,5.04091,1.93497,0.038158792,2.64,3.005,3.525,3.9,4.255,0.24948,0.24950878577162347,81235112.18398093,85813549.64005472,24506866.3642322,9690111.485341767,4218226.353033749
35280.0,5.04874,1.931428,0.038161258,2.654,3.02,3.541,3.916,4.271,0.24948,0.24726966629129926,81653308.12513581,86175907.73394167,24587693.037653834,9722070.670363808,4232138.584764541
35358.0,5.05442,1.929581,0.038166496,2.664,3.03,3.551,3.926,4.281,0.24948,0.24565796094963777,81969782.84620754,86509911.3032938,24682990.870338872,9759751.808756035,4248541.654142932
35420.0,5.05966,1.927389,0.038167899,2.673,3.04,3.561,3.937,4.292,0.24948,0.24418042355440558,82279905.56260714,86757267.83800602,24753566.588150054,9778647.109823516,4256767.0142981885
35491.0,5.06614,1.924385,0.03817007,2.685,3.053,3.574,3.95,4.305,0.24948,0.24236552418902768,82598808.87174037,87013345.49190113,24826630.61397073,9807510.317166954,4269331.52834255
35580.0,5.07377,1.921104,0.038172932,2.699,3.068,3.589,3.965,4.32,0.24948,0.24024582140576484,82985799.90872416,87340538.80154091,24919985.344694715,9844389.163071103,4285385.349797304
35631.0,5.07813,1.919236,0.038174661,2.707,3.076,3.598,3.974,4.329,0.24948,0.23904289659910222,83207751.15684609,87574137.09932192,24963632.61809618,9861631.578719731,4292891.188320339
35690.0,5.08348,1.916755,0.038176735,2.717,3.087,3.609,3.984,4.34,0.24948,0.23757505732290027,83466804.03190751,87765911.32916808,25018299.230615117,9892334.055084564,4302291.97636942
35743.0,5.08814,1.914673,0.038178411,2.725,3.096,3.618,3.994,4.349,0.24948,0.23630387462424465,83747872.76334509,87980386.74993114,25079436.9795772,9907378.925093789,4312805.578608639
35806.0,5.09364,1.912238,0.038180421,2.736,3.107,3.629,4.005,4.36,0.24948,0.23481230012161233,83960261.88775218,88203509.75819652,25143039.785056803,9932504.572655158,4323743.086277246
35902.0,5.10216,1.908364,0.038182819,2.751,3.124,3.646,4.022,4.377,0.24948,0.23252028292563018,84448858.69338901,88553527.68345603,25242814.8920157,9971919.723511158,4340900.992902064
35989.0,5.10998,1.904751,0.038185871,2.766,3.139,3.662,4.038,4.393,0.24948,0.23043627313194015,84803501.51940708,88925408.05931231,25325485.667046953,10004577.980350528,4355117.5393114835
36047.0,5.11503,1.902497,0.038187869,2.775,3.149,3.671,4.048,4.403,0.24948,0.22910039750701341,85087112.26213232,89140664.40356913,25410182.403280947,10028795.455747994,4365659.708313365
36144.0,5.12341,1.898784,0.038191558,2.791,3.165,3.688,4.064,4.42,0.24948,0.22690070366639184,85475920.12550019,89547995.08320485,25502795.15703628,10074622.308130644,4381571.273257242
36216.0,5.12981,1.895842,0.038193771,2.803,3.178,3.701,4.077,4.433,0.24948,0.22523498177967782,85791405.84201492,89795767.49009879,25573359.42743352,10102498.012276938,4393694.7435744
36312.0,5.1384,1.891857,0.038197251,2.819,3.195,3.718,4.095,4.451,0.24948,0.22301847548284282,86225115.45503667,90166635.94404352,25678980.80066885,10134883.798737932,4407779.701529085
36366.0,5.14327,1.889567,0.03819911,2.828,3.205,3.728,4.105,4.461,0.24948,0.2217715555547333,86477631.13392195,90347443.2106443,25730473.753456123,10155206.844150202,4416618.432078003
36442.0,5.14998,1.886485,0.038202219,2.841,3.218,3.742,4.118,4.475,0.24948,0.22006493239141348,86778828.82567932,90662119.28345576,25796321.598741993,10190576.971900895,4427921.170223766
36503.0,5.15541,1.883958,0.038204034,2.851,3.229,3.753,4.13,4.486,0.24948,0.21869348367437033,87065036.12583625,90877394.4242464,25857574.37782923,10205370.441715417,4438435.168361727
36545.0,5.15942,1.881945,0.038205485,2.859,3.237,3.761,4.138,4.494,0.24948,0.21768617216984404,87227572.12115511,91047047.46078125,25905846.184458554,10224422.177247286,4446720.991349348
36592.0,5.16376,1.879835,0.038207226,2.868,3.246,3.77,4.147,4.503,0.24948,0.2166011922088995,87376327.00923215,91202315.95015247,25950025.11958193,10241858.553609025,4454304.275708767
36670.0,5.17082,1.87648,0.038210576,2.881,3.26,3.785,4.161,4.518,0.24948,0.21484776624810611,87751345.5584518,91509433.48682587,26013439.746879093,10276347.30904445,4465189.353631065
36749.0,5.1779,1.873138,0.038213837,2.895,3.275,3.799,4.176,4.533,0.24948,0.21310362763982998,88050896.9895783,91737281.59282619,26102240.243955348,10301934.247808576,4476307.168466014
36837.0,5.1859,1.869288,0.038217541,2.91,3.291,3.815,4.192,4.549,0.24948,0.2111498818380769,88457321.46390672,92075877.56198294,26198581.809555605,10339957.975460595,4492828.909001963
36895.0,5.19128,1.866646,0.038219418,2.921,3.302,3.826,4.204,4.56,0.24948,0.20984607124370253,88657153.74279095,92283884.45320395,26257766.535250302,10353776.20772284,4502978.574678753
36938.0,5.19546,1.864486,0.03822093,2.929,3.311,3.835,4.212,4.569,0.24948,0.20883863345609818,88857437.45903511,92407211.85477223,26292857.192053135,10377166.229717676,4508996.317107165
37021.0,5.20317,1.860675,0.038224646,2.944,3.326,3.851,4.228,4.585,0.24948,0.20699308760401952,89207996.25145392,92771775.15442324,26372286.345079776,10408515.029828006,4522617.725988352
37116.0,5.21179,1.856511,0.038228745,2.96,3.344,3.869,4.246,4.603,0.24948,0.2049490184536289,89665171.72198386,93075604.76240614,26458656.164009206,10442603.145916514,4537429.398703013
37195.0,5.21939,1.852597,0.038231428,2.976,3.36,3.885,4.262,4.619,0.24948,0.20316357330159285,89913268.34761448,93333137.79364462,26531865.22820822,10471497.024705153,4549984.11645168
37260.0,5.2257,1.849319,0.038234228,2.988,3.373,3.898,4.275,4.633,0.24948,0.2016930078796277,90226432.20894577,93571990.21728693,26599763.945248142,10498295.035600748,4557428.675283736
37343.0,5.2331,1.845793,0.038238819,3.003,3.388,3.913,4.291,4.648,0.24948,0.19998197021789416,90517757.1699416,93874117.38482536,26685649.81044452,10522496.105069865,4572143.794773262
37404.0,5.23898,1.842745,0.038240908,3.014,3.4,3.926,4.303,4.661,0.24948,0.19863274425043376,90826752.13212812,94107853.28541602,26727465.804788712,10548695.926406069,4579308.272326597
37482.0,5.24672,1.838619,0.038244399,3.03,3.416,3.942,4.32,4.677,0.24948,0.1968705899530557,91107427.59265076,94398668.09977002,26810059.793864295,10571552.567073425,4593459.383403896
37534.0,5.25163,1.83612,0.038246685,3.04,3.426,3.952,4.33,4.688,0.24948,0.19576085029575158,91298529.90629894,94596673.95237508,26866295.213862773,10593726.918910576,4598856.735750495
37607.0,5.25854,1.832583,0.038250311,3.053,3.441,3.967,4.345,4.702,0.24948,0.19420966661039,91658719.25351387,94795095.13200253,26922648.590422582,10615947.782542204,4612749.607595607
37661.0,5.26372,1.8299,0.038252684,3.064,3.451,3.978,4.356,4.713,0.24948,0.19305490605933742,91823487.73313153,95053008.40708882,26971045.555944808,10635031.330622248,4621041.625484251
37738.0,5.27123,1.825936,0.03825633,3.079,3.467,3.993,4.372,4.729,0.24948,0.19139290871486997,92143304.80249056,95296262.21778502,27064984.49205156,10662247.84845158,4632867.510888851
37789.0,5.27626,1.823256,0.038258717,3.089,3.478,4.004,4.382,4.74,0.24948,0.19028775515319124,92362096.98461802,95434602.01762569,27104274.223360907,10687565.11353278,4639592.9579234915
37830.0,5.28025,1.821146,0.038260832,3.097,3.486,4.013,4.391,4.749,0.24948,0.1894156430507746,92530260.44072421,95608359.5765312,27128625.015465215,10697166.945112413,4643761.2216680385
37882.0,5.28535,1.818432,0.038263371,3.107,3.497,4.023,4.402,4.76,0.24948,0.18830673040596596,92764922.17418332,95762586.30366758,27197424.672379285,10714422.643828336,4651252.115748776
37946.0,5.29175,1.814964,0.038266418,3.12,3.51,4.037,4.415,4.773,0.24948,0.186924334330571,93021595.57062368,96027554.00592422,27247570.351772044,10744068.626236739,4664121.772190763
38005.0,5.2979,1.811512,0.038269145,3.133,3.523,4.05,4.429,4.787,0.24948,0.18560550056185016,93225298.91775857,96237839.95133495,27307238.445486106,10757683.768414784,4670032.259481306
38061.0,5.30355,1.808419,0.038272063,3.145,3.535,4.062,4.441,4.799,0.24948,0.18440209157820014,93407937.89575821,96426380.84031698,27360736.435619403,10778759.296108566,4679181.384547107
38133.0,5.31096,1.804298,0.038275464,3.16,3.551,4.078,4.457,4.815,0.24948,0.18283563427906016,93711693.13441858,96650892.04855517,27424440.910908386,10803855.667576512,4690076.003395742
38175.0,5.31518,1.801984,0.038277833,3.168,3.56,4.087,4.466,4.824,0.24948,0.1819494900493052,93932046.52877632,96788969.66511628,27463620.077869266,10819290.296358785,4696776.35041079
38228.0,5.32055,1.799026,0.038280677,3.179,3.571,4.099,4.477,4.836,0.24948,0.18082806820086053,94142078.93012796,97005390.15710302,27499689.016103353,10843482.269235356,4702944.791992852
38297.0,5.32784,1.794877,0.038284089,3.195,3.587,4.114,4.493,4.851,0.24948,0.17931674329710715,94335202.1776828,97204387.2069915,27581493.732101027,10865726.610282809,4716934.879765715
