teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
71098.42824541921,-0.202002,0.00043496205503927853,9.0923874,0.0052193,10.687089205120728,10.493239069071642,11.05993991241531,9.917099996026735,10.419800269018971,10.983418733594355,11.372939912750585,11.754720798011725,10.497430719418972,10.990418733594353,11.39993991241531,11.701119005692519,11.92335124841172,9.134538796973473,10.41662117574176,10.759870090717143,10.904418733594355,11.10961095518718,11.574899891288936,11.723557182966147,11.849775674590688,8.422557614012753,9.06237116980893,76180675.02329493,149111574.6421531,26942149.255153697,227955959.66426694,212120637.5870408,58192558.76759727,22703874.280065507,9642479.541149672,183406043.730706,57286189.81903553,21734562.753665417,10885025.054598702,6992010.43694991,4196013.132368936,1334846.9589537985,447883.8179059241,1600670635.1924884,607506520.3215702
70131.47935290777,-0.226278,0.00046527545266749823,9.0928745,0.0052164,10.698639117679765,10.504984319809182,11.070966745787885,9.929294961670323,10.431604558305555,10.994678561485635,11.383966746123157,11.765613280154838,10.509233060305554,11.001678561485637,11.410966745787881,11.711988157226799,11.934241782154835,9.14667472406802,10.42858314686664,10.771285652046721,10.915678561485635,11.120600132219547,11.585634691593754,11.734142095032674,11.860269736967961,8.438322496958634,9.076087974671701,75458401.3025457,147671268.13611415,26699569.114475057,225660586.66009036,210060287.90977925,57656233.907584995,22499454.47061944,9556843.660640849,181624927.8048553,56758218.40162404,21538870.374396082,10788585.821698656,6929926.088883049,4159351.916238286,1323366.8755445434,444069.0392196706,1579351411.3377802,600546955.8232862
69238.55569728742,-0.24902,0.00049883060829589,9.0933574,0.0052135,10.711617343478528,10.518219206369343,11.083242053574365,9.943154080671308,10.444874211353481,11.007369634925722,11.396213619325502,11.777535611669142,10.522348492892936,11.014265055911311,11.423213618990227,11.72398518569941,11.946038327792737,9.160575221011511,10.442102644644292,10.783863191727173,10.928265055911309,11.132640190683551,11.597078745087513,11.745382580720685,11.871426725090414,8.454963971335511,9.091067814728634,74644760.03045894,146044453.03232193,26428781.854648974,223046330.1139542,207739514.30208567,57049633.44103258,22271848.08435924,9462994.019196639,179643826.99357238,56166475.68533132,21320981.338177674,10681905.363345748,6862668.188051591,4120321.0994568034,1311194.3896681834,440018.2773032441,1557059468.4646702,592977275.8159331
68413.21498872945,-0.270331,0.0005363846488895945,9.0938365,0.0052106,10.724058906217767,10.530910287721149,11.094999226388992,9.956455941675653,10.45759450106183,11.01954331089463,11.407939667383584,11.788929607043801,10.534901798059579,11.026325073052814,11.434939667048308,11.735463631544928,11.957296463382232,9.173930407730165,10.455070536565213,10.795890167712134,10.940325073052815,11.144147844885612,11.607977536037037,11.756082004173177,11.88204936367205,8.470754473423295,9.105360084583246,73876444.64973196,144508009.6653858,26173244.52490097,220575678.11896792,205548485.63453892,56476356.81211728,22057136.04624079,9374632.526142607,177776463.18287617,55607894.60698479,21115436.143164404,10581339.117151698,6799438.224121406,4083709.4144826136,1299782.2395708838,436219.37025725737,1536286748.3517215,585874273.6507787
67650.03100855018,-0.290297,0.000578479600157749,9.0943137,0.0052078,10.735612339115354,10.542694584612788,11.105920164839423,9.968805470520921,10.469405983520973,11.030849658935148,11.418831511466509,11.799514268734656,10.546558734922685,11.037526008327815,11.445831511131233,11.7461265204338,11.967755673844552,9.186329069405948,10.467110974218409,10.807060099819628,10.951526008327813,11.154837919341988,11.618104287339785,11.76602369480789,11.891920462308745,8.48540404867211,9.118625434204729,73173105.85163704,143101793.37834415,25939169.255468052,218315558.49062994,203543184.19209954,55951406.71663928,21860458.16890528,9293670.353864098,176067161.51946482,55096365.881327584,20927155.16457567,10489199.687302068,6741495.111618103,4050149.054792965,1289320.2327051794,432736.35511607287,1517327503.7173913,579382220.6678064
66804.69722374679,-0.312618,0.0006263060816584414,9.0947906,0.0052049,10.74833078544556,10.55566853867844,11.117938995880806,9.982405565994682,10.482410530145373,11.043294972068935,11.430817842349143,11.811160558503367,10.559392307190123,11.049854287924369,11.457817842013867,11.757859251180992,11.979263489415054,9.199983105699438,10.48036912097825,10.819353971657435,10.96385428792437,11.166601242647928,11.629243376837614,11.776955880692242,11.902773837614617,8.501552048161262,9.133239930220256,72401560.23288472,141559594.33318767,25682207.180640545,215838276.11634305,201343938.7664895,55375377.421479,21644549.061345298,9204761.976595566,174192217.74418342,54535017.492481306,20720464.007398557,10388027.14037012,6677853.886073235,4013277.4543147217,1277826.0518695414,428909.6793407005,1496593810.9095056,572272899.7568227
65980.25656928658,-0.334667,0.0006809483037856694,9.0952667,0.0052021,10.760724261713177,10.568311251542388,11.129650717178725,9.995659316926416,10.495083363818983,11.055422722494084,11.442497538437406,11.822508573929843,10.571898348332843,11.061867569074414,11.46949753810213,11.769291615072914,11.990476737520295,9.213289179886958,10.493289286848198,10.831333323197816,10.975867569074415,11.178063727349508,11.640096727871414,11.787606304421958,11.913347530478886,8.517289897102502,9.147483009937341,71656884.48565072,140071445.810314,25434022.069612104,213449111.062482,199221778.989169,54819236.96613447,21436014.935636904,9118864.10620246,172382716.06104267,53993009.04417286,20520832.967093278,10290287.703006571,6616358.062537197,3977637.7812398532,1266715.1238658405,425210.28160410986,1476645317.2095807,565422824.1585941
65219.730516751944,-0.355285,0.0007440325068859864,9.0957448,0.0051992,10.772288626621766,10.580105686666741,11.14058657444334,10.008017927989194,10.506905781844985,11.066742667584961,11.453403500400366,11.833108413071791,10.58356674874834,11.073081566258388,11.48040350006509,11.779969419220116,12.000952454353389,9.225695860653339,10.505339862689961,10.84251551268014,10.98708156625839,11.188769514398363,11.650240251381842,11.797561843720523,11.9232327543722,8.531938698724836,9.16075425226316,70976817.25114824,138712686.27243704,25207225.454154693,211268744.22824496,197284148.42137095,54311194.30882205,21245453.753065612,9040348.089793121,170730339.47142825,53497843.687199324,20338407.53917215,10200952.855239794,6560139.253681932,3945046.8720909376,1256553.7915401221,421826.64861729904,1458481808.8664126,559176850.1737268
64517.42119211717,-0.374572,0.0008177283630187162,9.0962248,0.0051963,10.783059826783797,10.59108949962616,11.15077775549612,10.01952322711732,10.517915624445871,11.077288843300062,11.463566731811687,11.842988800753256,10.594434209484293,11.083529561399567,11.490566731476411,11.789921957834048,12.01071840981139,9.23724536107247,10.516560398088233,10.852933638179858,10.997529561399565,11.198748082653756,11.65969925346853,11.806846496308902,11.932452936028115,8.545557577476407,9.173102322580847,70354625.52905472,137469790.92027494,24999607.39722155,209275190.69060048,195511752.94336295,53846254.29552541,21071009.046388034,8968454.577175295,169218692.33604792,53044662.984563835,20171410.515776124,10119157.139287466,6508655.591397081,3915193.0564173,1247245.1935532556,418726.6040742238,1441909755.9508636,553470617.7971325
63869.86526435125,-0.39258,0.0009049671728821238,9.0967102,0.0051934,10.793084817508648,10.601310698729344,11.160268291891613,10.030225771572754,10.52816099655187,11.087107040859438,11.473031153604365,11.852192258574826,10.604548128804739,11.093256888763348,11.50003115326909,11.799192112848397,12.019816529450226,9.247988488117864,10.527000036972561,10.862632909340823,11.007256888763346,11.208042410670918,11.66851417773344,11.815499972969777,11.941047481896215,8.558207549702283,9.1845819341496,69785877.71887259,136333843.40092582,24809719.804334395,207453904.9996876,193891873.1800998,53421134.20677234,20911464.57114188,8902687.218009267,167836978.51734588,52630276.20002769,20018677.578372445,10044334.416175315,6461553.2692741,3887873.248323441,1238726.2302366318,415889.1805365619,1426799593.7231336,548261325.0293587
63137.58991429734,-0.413107,0.0010095533166734753,9.0972029,0.0051905,10.80426795186181,10.612715486487524,11.170847796513733,10.042174802717973,10.53959349335205,11.098056624756587,11.48358097838448,11.862447202414927,10.61583219973491,11.104103565283488,11.510580978049205,11.809522255023495,12.029952727262312,9.259983037756086,10.538652216377763,10.873447935218962,11.01810356528349,11.218400261888021,11.678329756363503,11.825131487896822,11.950611681688251,8.572359391548666,9.197409695714885,69147972.05963743,135060054.1399741,24596607.67774475,205412637.11952484,192075407.87701398,52944204.50785845,20732404.664303217,8828853.170976873,166287337.85865712,52165351.13147819,19847262.394609403,9960342.288592411,6408665.5317375865,3857189.916068003,1229158.487718217,412702.4991325008,1409897033.375787,542427454.8929034
62451.5181191379,-0.432581,0.0011351949506079961,9.0976978,0.0051875,10.814863681587855,10.623519017352113,11.180878441553556,10.053488733003885,10.550423214181354,11.10843426489399,11.493583453859596,11.87217326957197,10.626522726605177,11.114384428676662,11.52058345352432,11.81931890896006,12.039567770025041,9.271339385256802,10.549687758745609,10.883698649447421,11.028384428676663,11.2282231057893,11.687644180443453,11.834272544938411,11.959690070350323,8.58573588687015,9.209546912154991,68555661.74046367,133877526.0814708,24398612.37591947,203518436.40027955,190389085.17888728,52501237.790857635,20566048.617587376,8760240.691402307,164848553.6933989,51733511.86837413,19688008.6966636,9882294.06670027,6359511.552095368,3828665.4956187406,1220263.5334385638,409739.57687571796,1394244596.121384,537018129.9602174
61853.46021387117,-0.449777,0.0012800906100541738,9.0981777,0.0051846,10.824218170800851,10.633054843536687,11.189740710224662,10.063470054708574,10.559982056152354,11.11759940171773,11.502420787144274,11.880769460094545,10.635960037395126,11.123464824323452,11.529420786808998,11.827976824873158,12.048067364752985,9.281357496965594,10.559426018088192,10.892752190107785,11.037464824323447,11.236904037488824,11.695881536222867,11.842358031781597,11.967721510202988,8.597513638908314,9.220245903345997,68043593.27980042,132855352.60486984,24227350.832959887,201881692.52245858,188931433.0401122,52118174.58049119,20422158.06328654,8700881.841570312,163604756.2990712,51360058.66457887,19550261.357001077,9814774.255088495,6316981.87896269,3803979.6985072326,1212565.329975978,407174.94565463194,1380745312.45454,532347305.0485571
61356.70091314507,-0.464225,0.0014372352679230004,9.0986196,0.005182,10.832067132101313,10.641054600227369,11.197181125082045,10.07184034657355,10.56800108130682,11.125291731425472,11.509840165937872,11.887988367567852,10.643877943089448,11.131086442037335,11.536840165602596,11.835247175876537,12.05520618882993,9.289758196296853,10.567594071032877,10.900351004157885,11.045086442037336,11.244193656955987,11.70280238811574,11.849152133889254,11.974471239180565,8.607374742077967,9.229212306371844,67621274.07628398,132012436.71543905,24086042.931183476,200532382.70164782,187729404.43626377,51802170.64161418,20303437.617195457,8651898.217999019,162579003.29323554,51051976.161653325,19436609.521465003,9759057.309738027,6281882.302353704,3783602.8459442537,1206210.7633917958,405057.6597665182,1369634950.8632076,528499027.3486911
