teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
78848.23932291634,0.222406,0.0003499569257153041,8.798564,0.0069176,10.012984993274767,9.817215345410183,10.391214856936223,9.235799876003657,9.74252477747789,10.31244520907164,10.704214857271502,11.087099680868516,9.82133052147789,10.31873226749714,10.731214856936226,11.034077307226305,11.256006878443017,8.453777503255516,9.73846807118781,10.08686981720706,10.23344520907164,10.441214856936224,10.906452096733098,11.051905966172185,11.175187953253477,7.715765681828437,8.368008832338852,80686361.20683105,158210198.24456796,28394608.73852812,243043845.26664066,225323635.23732516,61456877.72820105,23927847.06691031,10151981.127779083,194610984.98396355,60539405.6543168,22906279.660493724,11454067.581401423,7359587.018629191,4421092.335931111,1410605.5620581605,474585.0889756094,1747158797.7644358,655555563.3173821
77588.61508238774,0.193602,0.0003649359794581812,8.7993931,0.006911,10.028832030465002,9.833314307448523,10.406428765606192,9.252330579050836,9.758753018340284,10.327911042589717,10.71942876594147,11.10218762711443,9.837555445940284,10.33430211117093,10.746428765606195,11.049139984803885,11.270994130933223,8.470282937634357,9.754844226742597,10.102590891973241,10.248911042589716,10.456428765606196,10.921298067330907,11.066412583766178,11.189377170111994,7.737051055521283,8.386536298302536,79669193.58099946,156179488.41473433,28053007.721884444,239828865.17096838,222405006.30173254,60703434.7267576,23639983.375622418,10031011.521703066,192090765.37120757,59791482.47436279,22630705.924239732,11317845.8934394,7272565.63913263,4369384.896525812,1394543.4522984268,469318.3209106558,1716513944.822415,645695302.6137204
76357.20095991516,0.164998,0.00038056282920481975,8.8002046,0.0069045,10.044338699062582,9.849067258870598,10.42131648114254,9.268507224303505,9.774632357174607,10.343045040950557,10.734316481477816,11.11695220123853,9.853431538774608,10.34953698514709,10.76131648114254,11.063879047131056,11.285661075441997,8.486434071090098,9.77086897278609,10.117974419158575,10.264045040950556,10.47131648114254,10.935826096630514,11.080609684625962,11.203265608328888,7.757875070642424,8.404664186354236,78687377.58562325,154219799.22066557,27723091.801950444,236727173.33057627,219588777.76371863,59975929.004703484,23361966.596105803,9914166.714540444,189658961.35447624,59069417.73813983,22364558.699037675,11186274.423028456,7188498.557602275,4319429.693338602,1379019.8850044974,464225.9898987999,1687077556.4106026,636200183.1178246
75150.34868827405,0.136542,0.00039683762947311153,8.8009834,0.0068983,10.059483326453861,9.864453256716207,10.435854567197996,9.284309886185806,9.79014215544738,10.357824497460346,10.748854567533275,11.131369602066826,9.86893822184738,10.364414495506441,10.775854567198,11.07827070138175,11.29998353762073,8.5022109863948,9.786522087663627,10.132998361322688,10.278824497460345,10.485854567198,10.95001147260448,11.094471212296039,11.216825919072669,7.778231794179359,8.422378295693559,77736956.56835535,152323197.34636518,27403544.597266342,233726179.7572566,216863536.16998813,59271444.85365529,23092687.427135684,9800981.518920943,187305705.94468483,58370309.85737084,22106776.04379391,11058828.435605507,7107052.408873877,4271029.50913858,1363974.435308313,459288.57220058393,1658718435.2338853,627030200.7386686
73972.27916750067,0.108333,0.00041397612909872805,8.8017447,0.0068923,10.07424984295087,9.879455387117368,10.45002900373462,9.299720203357978,9.805265138000621,10.372234547901122,10.763029004069896,11.14542623165137,9.88405815920062,10.378919537741908,10.79002900373462,11.092301470608906,11.313948220610584,8.517595443209586,9.801785692326334,10.14764707086762,10.293234547901122,10.500029003734618,10.963841623884868,11.107985983877583,11.230048126112763,7.79808682477308,8.439653754141581,76820430.54365562,150494630.3856628,27095225.928307123,230833609.90381092,214236345.63328236,58591862.516434565,22832870.43065365,9691761.719104953,185037112.3433372,57696011.484497175,21858051.586247656,10935851.95980176,7028448.29793847,4224315.251109689,1349447.930105398,454519.5483501956,1631497711.291165,618207237.6562984
72821.89900301969,0.080358,0.00043187075015740104,8.802489,0.0068864,10.088681732477227,9.894117352676624,10.463882725978738,9.314782155156234,9.82004511877632,10.386318346178136,10.776882726314014,11.159164915879039,9.898835162776322,10.393095403740539,10.803882725978738,11.106014207341747,11.327597814316633,8.532631447513012,9.816703681413312,10.16196392237753,10.307318346178135,10.513882725978739,10.977359163679644,11.121196265917842,11.242974120693333,7.817488319301535,8.456536321108178,75936020.83954917,148730512.0484085,26797553.239491884,228043720.22470674,211702025.8997135,57935884.13436125,22582024.69301535,9586302.054648459,182848707.81246775,57045225.306352295,21617915.37165559,10817113.396629013,6952539.607563184,4179200.0447385823,1335413.8414808384,449910.3906629686,1605349975.4894762,609712239.373224
71698.48845774232,0.052617,0.00045062951319997066,8.8032251,0.0068806,10.102786250245055,9.908446552553505,10.477422594073927,9.329503384547705,9.834489604107732,10.400082896382377,10.790422594409202,11.172592442919699,9.913276703707732,10.406949208423809,10.817422594073923,11.119415703406906,11.34093903127827,8.547326645928978,9.831283594374751,10.17595609909083,10.321082896382377,10.527422594073924,10.990570841811246,11.134108729461365,11.25561045622428,7.836446588989558,8.47303486519659,75082356.89944448,147028071.76154387,26510081.543815345,225352040.05500036,209256563.24558944,57302515.49575427,22339775.22821174,9484445.966148978,180737032.5885682,56416955.53221911,21386008.423534624,10702436.3207181,6879214.5307907555,4135617.4303797116,1321851.7683473397,445454.50713005144,1580222664.0562878,601530100.0339425
70601.99937616967,0.025124,0.00047036049048861626,8.8039447,0.0068749,10.116564627002395,9.92244422712716,10.490649847890483,9.343884983079642,9.848599805989545,10.413529448015248,10.803649848225755,11.185710047828097,9.927384027189545,10.420482237947931,10.830649847890479,11.132507258898395,11.353973036695416,8.561682195044012,9.845526616181628,10.189624826940014,10.334529448015248,10.54064984789048,11.00347778410333,11.146724288045883,11.267957802118135,7.854963039814566,8.489150553642139,74258538.52208255,145385482.82466057,26232520.04511274,222755638.48018795,206897317.02036968,56691104.44755337,22105876.985282026,9386091.335850334,178699801.26003775,55810547.8679625,21162096.153046265,10591705.128947137,6808400.617624768,4093524.8531122096,1308749.0644713936,441147.9551270975,1556078697.3419461,593650639.3521277
69531.72438319081,-0.002123,0.0004910639746843231,8.8046556,0.0068692,10.131112887113908,9.937253369798952,10.504509406666543,9.359273619044409,9.863545172214472,10.427706954467187,10.817472816994059,11.19932209641982,9.94219630468335,10.434660126905506,10.844509406666539,11.14611371157374,11.36748365370422,8.577065235092398,9.860649064891753,10.203915339313266,10.348660126905507,10.5543689239815,11.016770178265254,11.15981646270357,11.280935927157412,7.874032817142826,8.506090763086409,73391800.4570755,143654036.7560183,25942787.497448836,219985319.65671787,204407657.28568482,56048547.683823295,21862459.090081446,9284540.285530824,176571093.62433633,55177952.20059586,20928365.347855534,10477164.166361116,6735367.609061635,4050428.052247588,1295209.3257893545,436629.89635605103,1531525015.1323266,585430445.7318976
68486.81978080154,-0.029121,0.0005128481211531835,8.8053491,0.0068638,10.146593488205864,9.953047442271624,10.519128046365195,9.3758886734876,9.879504472184847,10.442766819718182,10.83201022994386,11.213522774277513,9.957862622984392,10.449615501696263,10.859128046365194,11.160334879142825,11.381559351390289,8.593700779246978,9.876840609493994,10.218954714852876,10.363615501696264,10.568674092299437,11.030514688859219,11.173470352837297,11.294661650328605,7.893797527104576,8.52404370380132,72466683.06127095,141802303.945412,25636118.12961962,216985523.29999942,201742093.17803606,55363495.10281904,21605639.54714303,9178320.429935167,174315562.35265386,54508786.09395081,20680971.401790217,10357104.629709812,6659078.072332012,4005771.7522830823,1281036.453869436,431823.4882477587,1506264679.7244744,576736197.7309223
67468.33613988278,-0.055832,0.00053582114980631,8.8060336,0.0068583,10.161760063104438,9.968519562262475,10.533453854320317,9.392160552360469,9.89513654284244,10.457523263160393,10.846257431565608,11.227441188776272,9.973209652580433,10.464270096774381,10.873453854320314,11.174273797672296,11.39535541349423,8.60999316215057,9.892699618910491,10.233690654264361,10.37827009677438,10.582694355162282,11.043987439840166,11.186854945454154,11.308115297248108,7.913139884930917,8.541619107376661,71576101.03196585,140020209.52076775,25340677.681544617,214100801.11174905,199177363.0288902,54703763.51819847,21358194.136814717,9075950.817367762,172144691.0153069,53864292.079938784,20442635.963223577,10241394.138670214,6585548.702526143,3962719.968270699,1267371.4962584055,427190.00858276046,1482042416.2252338,568385948.049087
66472.95723409999,-0.08232,0.0005599834771455505,8.8067006,0.0068531,10.17653038825342,9.983588501083188,10.547401957464276,9.408010547425418,9.910360723683526,10.471892768747056,10.860129247699385,11.240991140357918,9.988155802630176,10.478540064470467,10.887401957464279,11.187844332134338,11.408785244304907,8.625863740095907,9.908146126413127,10.248039576970635,10.392540064470468,10.596343844634506,11.057100742098713,11.199882049822124,11.321208777745875,7.931991263593607,8.558742512138737,70716169.14371322,138299931.90393844,25055195.877292886,211318302.27274942,196702158.0233232,54066495.76953066,21119061.841815602,8976994.761752503,170048964.6670027,53241684.55231386,20212334.284957927,10129539.097858112,6514466.455850803,3921090.635229551,1254157.0167987628,422709.9912182047,1458743387.9716368,560341501.1232907
65501.31214249725,-0.108558,0.0005854434293823374,8.8073574,0.0068479,10.190990358849128,9.998339965206377,10.561058765747553,9.423523990182744,9.925262705946743,10.485961454106125,10.873712110512649,11.254259290604555,10.002786883205061,10.492511585320372,10.901058765747557,11.201133074220124,11.421935638203237,8.64139777469238,9.923265656733811,10.262087670490558,10.406511585320374,10.609709159390306,11.069941677830421,11.212638957044668,11.334029547399282,7.950434979064887,8.575498501675998,69886623.16205682,136640895.422641,24779606.05661963,208636867.96791986,194315592.1593042,53451520.88999408,20888189.341127846,8881432.723293716,168027698.4023406,52640802.130083285,19990012.591355696,10021517.909497598,6445817.620453866,3880876.526196101,1241390.644605048,418382.51267167664,1436351502.6185005,552598513.2604156
64551.74695307089,-0.134564,0.0006124173158991653,8.8079958,0.0068429,10.205098916262596,10.012733392176674,10.574381940307429,9.438661553002525,9.939802245350815,10.499687631843823,10.886963505655636,11.267202639088655,10.017062176554358,10.506142806539131,10.914381940307429,11.21409704620628,11.434763406666338,8.656555961014217,9.93801828627782,10.2757932247262,10.420142806539129,10.622747464393353,11.082466506834638,11.225081597529947,11.34653355819939,7.968436753755004,8.591849875739978,69085207.4508138,135038548.49652874,24513174.709544353,206048976.68920642,192011069.77159202,52857184.778569855,20664964.809434045,8789013.338983713,166075356.68251905,52060033.40874714,19775079.150904816,9917046.526459567,6379422.099576948,3841973.1592823085,1229039.510403001,414196.4307412455,1414798060.5429578,545134408.3328987
63624.88348051919,-0.160312,0.0006409057591466194,8.8086224,0.0068379,10.218910587021401,10.026823121977245,10.587426514353556,9.4534771932465,9.95403365517662,10.513126050813607,10.899938492889145,11.279876467745762,10.031036120473036,10.51948853916166,10.927426514353556,11.226791467998023,11.447323955841554,8.67139219439283,9.952458168332779,10.289211050561345,10.433488539161662,10.635513979397711,11.094730910233448,11.2372658465815,11.358776826528928,7.986048564751272,8.607849845363635,68311731.58434255,133492468.99861047,24255857.205006327,203553747.4777303,189787934.6610881,52283368.118630186,20449352.983898412,8699724.274525583,164191440.33671996,51499266.77464278,19567497.959180456,9816111.399427516,6315271.342494564,3804376.2471726537,1217102.182710358,410151.15714154183,1394070148.7770855,537945778.3312886
62720.13724411661,-0.1858,0.0006711252868280724,8.8092276,0.0068332,10.232338368120825,10.040522326947588,10.600105099996373,9.467884479938483,9.967870274859276,10.526189512618469,10.912549581575806,11.292193154894019,10.044621873152256,10.532461526342882,10.940105099996373,11.239128712013763,11.459529611498688,8.685820037952297,9.9664987149302,10.302253955498724,10.446461526342883,10.647921141169608,11.10664700595218,11.249103571676589,11.37067117491269,8.003185805419946,8.623412745295457,67564941.902964,132000115.01530029,24007250.22044908,201146932.34062696,187642485.8768047,51729156.70599057,20241018.51120824,8613428.235220833,162372858.9787125,50957613.08345891,19366943.650922164,9718557.461627716,6253267.094100773,3768029.1092347065,1205560.964414856,406240.69619908964,1374127267.1036758,531019622.53080285
61836.229448830374,-0.211041,0.0007030766959756818,8.8098151,0.0068286,10.24546219836705,10.053911329532397,10.612496594825355,9.481964799578506,9.981392690641115,10.538957429746581,10.92487554480627,11.304231086604887,10.057899625776521,10.545141052691463,10.952496594825355,11.251187152905644,11.471458643249012,8.699920866773336,9.98022077145211,10.315001363445823,10.459141052691464,10.660047463660003,11.118292706182903,11.260672631127786,11.382294656781387,8.019933657626844,8.638621635888342,66843132.23940241,130558041.18482557,23766801.450157035,198822807.8275503,185569726.85002136,51193302.702657245,20039500.570826713,8529936.221205303,160615425.84760427,50433857.07565592,19172970.67432482,9624171.367487086,6193273.84262438,3732852.9859585036,1194390.8576074867,402456.5056006361,1354917130.2165143,524338721.04204744
60973.90362727072,-0.236012,0.000737084743291831,8.8103886,0.006824,10.258303616547627,10.067011445459448,10.624623155720078,9.495738955534195,9.994622160475261,10.551451623598537,10.936938575747446,11.31601271717099,10.070890806492807,10.557549013961262,10.964623155720078,11.262989192100354,11.483133632604348,8.71371543135763,9.993645409079173,10.327475148669171,10.471549013961264,10.671915326808259,11.129690883163162,11.27199604552589,11.393670368504432,8.036310611675818,8.653496406783445,66146296.978843465,129166202.16178754,23534524.323580373,196581140.99805382,183569553.54708266,50675819.69738151,19844812.161134012,8449255.495120786,158919098.34995422,49928016.14232669,18985589.863090623,9532961.583505426,6135297.106918172,3698851.7609482617,1183593.0758413924,398798.92456025275,1336433222.024877,517901695.9475186
60133.01785012986,-0.260707,0.0007733664764697607,8.8109582,0.0068196,10.270800022871468,10.079760117516427,10.636422014963054,9.509144611353738,10.00749616796937,10.563609397211517,10.948675906471857,11.327475222103109,10.083532829912924,10.56962269899653,10.976422014963054,11.27447197869162,11.494491767299605,8.727141368836323,10.006710153787859,10.339612640623,10.483622698996532,10.683461920318093,11.140778748866127,11.283011214651138,11.404735898089099,8.052254649685933,8.667974932454124,65473748.52532858,127823190.55448337,23310206.09281603,194419499.7252537,181639911.1626853,50176215.852770306,19656776.16648559,8371314.786408016,157282178.21941423,49439613.63203055,18804629.590873133,9444847.72492493,6079286.023172098,3665996.215364915,1173158.1993862719,395264.67119293043,1318651035.1586938,511700869.6273721
59310.96634661344,-0.285173,0.0008121391766478326,8.811514,0.0068152,10.287406394021636,10.096682007482995,10.652259156541175,9.52775780897222,10.024469859655914,10.579918632733206,10.964367406145774,11.342949634906896,10.100022531290959,10.585814734175452,10.992121349810498,11.289845736349141,11.509983543079818,8.745723901693365,10.024404949309305,10.355299589464648,10.49981473417545,10.698983543079818,11.156057884176219,11.298633768022404,11.420785356214436,8.07219861084709,8.68720731227023,64563230.28435999,126008978.62122796,23002331.09336326,191361750.8830244,179053328.14882946,49491977.23212008,19399756.828537412,8263508.94603849,155111582.3578335,48770684.13594353,18558618.444369085,9324081.286965908,6000900.975979017,3619436.4180700793,1157892.2647912118,389967.8546223019,1296321993.2537158,503365906.32216173
58509.31316486904,-0.309364,0.0008536203846468595,8.812066,0.0068109,10.304431582648512,10.114027857382563,10.668518384588669,9.54695192907636,10.041853610157855,10.596661060689748,10.980468511556918,11.358848093079327,10.116885181281486,10.60243694009801,11.008220247221644,11.305623972487592,11.525922109854616,8.76487791319514,10.042592560992983,10.371320477671066,10.516436940098007,10.714922109854616,11.171798219712304,11.314785918262807,11.437425122363887,8.0924704170302,8.70692242911267,63639004.66944715,124168476.96182844,22689052.596346945,188245971.35110584,176431895.66183436,48796203.74686388,19138330.350680202,8153673.5785606215,152914042.98471132,48090375.49601107,18308564.179019284,9201167.977699224,5920920.588189769,3571848.4209505515,1142235.083550418,384521.92296736717,1273949960.1349604,494932477.11185324
57725.406515375216,-0.333337,0.000898244049223706,8.8126049,0.0068067,10.321087096329045,10.130996933722894,10.684425584202536,9.565729718811234,10.058860434681009,10.613040759893309,10.996221085440887,11.374401826250569,10.133381758032119,10.618699761754499,11.023970665505608,11.321060828111762,11.541515746808685,8.783615799147185,10.060385447765633,10.386993243989377,10.5326997617545,10.730515746808685,11.187197327153644,11.330586340128185,11.453702355018962,8.11229862729012,8.72620763281865,62747577.13879401,122393826.20705849,22386658.282127537,185246649.94470724,173904235.1484349,48124911.55952546,18885948.682245888,8047622.86447824,150794162.08837882,47433899.32761098,18067160.702619843,9082470.692012668,5843695.388785667,3525893.2988779787,1127122.487611905,379267.82449080277,1252439838.4885714,486819156.37315804
56961.051792320475,-0.357028,0.0009462284762607283,8.8131409,0.0068025,10.337368483475888,10.147584062758963,10.69997791360812,9.584081886201606,10.07548500469887,10.629053846132724,11.011622687901859,11.38960882878514,10.149508130234352,10.634599562031099,11.039370123966581,11.33615454468351,11.556762334325047,8.801928381555765,10.07777651650655,10.402315676486765,10.548599562031097,10.745762334325047,11.2022536027436,11.346032778588391,11.469613838312998,8.131671549328416,8.745052529042088,61890006.03599552,120687079.74182117,22095531.7174267,182366731.57107332,171473277.68798077,47478919.6882259,18642934.900130995,7945494.541099926,148754495.12093273,46802066.15756382,17834717.842559636,8968145.326235605,5769325.649221376,3481631.2678019255,1112573.363183076,374211.8413670121,1231810278.0514472,479033427.1226629
56213.54835114461,-0.3805,0.0009980085765295711,8.8136635,0.0067984,10.35329670443489,10.163811285094429,10.71519379179767,9.602036479851119,10.09174947810607,10.644720316786984,11.026691155803174,11.404486364126495,10.16528476010512,10.65015587346885,11.054436501467901,11.350921920808357,11.571679211138129,8.819843633733552,10.094790583754925,10.417305461444624,10.564155873468852,10.760679211138129,11.21698372779672,11.36114317476276,11.48517900775207,8.15062126032517,8.763487101029359,61062265.05726424,119040176.82096666,21814325.00306691,179592191.72794145,169127540.56963116,46855212.712775506,18408168.00362633,7846818.239193305,146785487.56726903,46191937.08472294,17610162.573476054,8857667.225872021,5697469.068282714,3438859.2228357145,1098520.5178398255,369330.46396895935,1211958119.2010014,471536878.6168462
55483.902514203946,-0.403714,0.0010542362103186066,8.8141822,0.0067943,10.368883169722233,10.179689608716552,10.730085497094079,9.619602244806517,10.107664762374194,10.660051884385554,11.041439006732196,11.419047175642115,10.18072322142507,10.665380547346041,11.069182277596918,11.365375838602601,11.586279058099757,8.837370363242941,10.111437588659987,10.431975241481632,10.57938054734604,10.775279058099757,11.23140068494496,11.37593022252115,11.500410067412629,8.169155131789646,8.781519476316296,60264604.852140985,117453570.40185039,21543144.10141743,176923341.80611315,166867672.77286774,46253997.8760255,18181738.962656148,7751633.976183885,144887768.79550138,45603722.54956962,17393582.6094413,8751082.58670588,5628154.704001085,3397594.960911368,1084969.033939167,364625.2140444985,1192883559.7826457,464329956.7242096
54771.29381327753,-0.426677,0.0011153478947109362,8.8146908,0.0067903,10.391931885437248,10.203184263921866,10.75222594265431,9.645547415069235,10.13117242777292,10.682782825576272,11.063415292654344,11.440806283444381,10.203456252199476,10.687938270152635,11.091122624030675,11.387098951732778,11.60821250314692,8.863346230149595,10.13599192197,10.453545275527706,10.602029752627324,10.797019305407037,11.253051607136992,11.39803293062582,11.522878633761056,8.194194311000981,8.8073050845578,59068282.17998059,115074706.26571572,21133159.076299775,172949208.86554798,163486033.39997151,45349072.96488663,17838421.345834985,7606784.771891291,142052874.45556876,44718653.63551415,17065712.286502175,8587842.107811138,5522098.670796361,3334438.78524611,1064358.1104568038,357577.9946358041,1167061911.200694,453966676.054634
