teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
21030.277337626623,-2.502953,1.199049086190155,9.2979609,0.0042186,13.123575222937822,13.026765629085164,13.309609609951147,12.875924907900492,12.962694569747539,13.302619789525389,13.595064356824048,13.929160997015105,12.978407523073871,13.304427945925385,13.62006435648877,13.88215518850165,14.075599430376906,12.082960994645637,13.065482628384155,13.080175547650134,13.19927218817646,13.312119102650579,13.644334057898513,13.713099855866622,13.803538289228426,11.927347614211774,12.344013129166333,12363408.912850142,22130363.964224122,5193404.893504195,22866979.909922063,31211384.052760687,10521432.070169965,4488880.248740476,1992051.0809821985,28570033.22299922,10407204.222360892,4305156.606125961,2235129.980908842,1474316.137421748,954884.8351360263,326965.7267511803,113383.0537996419,97112201.99957599,45267028.210495904
20924.97751533461,-2.5116,1.2217241784935782,9.2978894,0.004219,13.132449711463591,13.036418635413812,13.317076932835834,12.889081663871254,12.972465817025581,13.31064360285916,13.602352215401782,13.936052125127842,12.987782611886923,13.312452045259162,13.627337843939396,13.889127147612507,14.082345846716068,12.096021013407766,13.075990974418241,13.08847118398605,13.207124813816941,13.31926282145473,13.650515064087871,13.718637134500083,13.808809553373196,11.948157450957668,12.360806246855718,12260440.781016864,21930321.57004573,5156831.007476052,22587270.54120585,30925887.707486268,10441982.862905174,4458004.701806508,1979072.3225855683,28319028.838855192,10328614.849196982,4275601.345260044,2220402.18602355,1464905.8001656558,949284.1718585795,325240.7589252921,112812.51727474463,95250554.57767293,44563817.05801072
20696.885640372187,-2.53061,1.2489336554171158,9.2978588,0.0042191,13.152286559017643,13.058036317536608,13.33390517518442,12.918412650111822,12.99435463465429,13.32861218218256,13.61872464120044,13.951512183426654,13.00875930681578,13.330420746982558,13.643666614107108,13.904815297786282,14.097533912708968,12.125167563404322,13.099476435171685,13.107080628103386,13.224681109821365,13.33536349974748,13.66388771920128,13.731087975593436,13.820619529672609,11.994412482776408,12.398165328350924,12037900.731285982,21496974.42306085,5077278.841572637,21984205.341532666,30307217.12005026,10270106.733412854,4391076.10812677,1950999.0349974493,27775832.88043337,10158603.623835675,4211580.53363893,2188445.818609048,1444487.8221567979,937619.4121543063,321517.07487334264,111586.77144345408,91273543.81508175,43054461.60905748
20567.097174264563,-2.541486,1.271582150407807,9.2978089,0.0042194,13.16344960554568,13.070212512919941,13.343356611179498,12.934979887669254,13.006684380177301,13.338712360908175,13.627917099063303,13.960185487425086,13.020570297674357,13.340521125308175,13.652834312296402,13.913618390250821,14.106052269367726,12.14162977216921,13.112714699957447,13.11754581175376,13.234546870488327,13.344401409470667,13.671372959829476,13.738048671058902,13.827215220213319,12.020611421299368,12.419301917895687,11913072.369494293,21254216.622121938,5032556.760946496,21648216.264729094,29960730.841751475,10173564.119231494,4353436.582819412,1935200.528584259,27471409.019164365,10063107.328102253,4175574.8333682334,2170465.079336179,1432995.356744019,931045.1347240228,319416.9841306432,110895.18174996825,89084793.67689545,42218399.77222273
20342.344272042028,-2.560554,1.2987600982108543,9.2977878,0.0042195,13.182995029869522,13.091512866411597,13.359937491324478,12.963880180586512,13.028251989821142,13.356416921164273,13.64404872660384,13.975418103356732,13.04123906450931,13.35822576996427,13.668923014586978,13.929075759084691,14.121017038347189,12.17034823743421,13.135855579916848,13.135881874266557,13.251845018989941,13.360265358859023,13.684549494643553,13.750316320811693,13.838851367709404,12.066187451431057,12.456112331640698,11699977.456607629,20840319.645628374,4956050.745016789,21078583.150291894,29370055.947915837,10008539.721480861,4289029.032859045,1908149.2555853804,26952114.503107637,9899873.869687758,4113961.3296799096,2139682.1810986972,1413312.7933666368,919770.6259477194,315813.2591842541,109707.83196921354,85418625.95522492,40809100.01200273
20229.39991273475,-2.57018,1.3217928600780808,9.2977411,0.0042197,13.192740729550868,13.102140301865687,13.368193842433113,12.978329080755328,13.039012881136257,13.365237807269443,13.652079749393861,13.982997348709523,13.051548551987194,13.36704684286944,13.67693259187528,13.93676794879679,14.128461520238956,12.184705638745436,13.14740708174711,13.145020521547933,13.260461835478216,13.368161991788012,13.691095391311576,13.756405283591773,13.844622569313279,12.08901810809033,12.474537597886988,11594327.828005647,20635368.67126521,4918039.751954444,20797957.481052615,29077646.20275715,9926615.346640097,4257017.227056195,1894695.7233765565,26694874.212473903,9818837.284131654,4083336.8211292145,2124375.209825241,1403522.3350952102,914155.3552990379,314017.3217735015,109115.88584346866,83633283.75881535,40118597.42466831
20008.659793890474,-2.589227,1.3494321881824722,9.297728,0.0042197,13.211987507028445,13.123110793935892,13.384529001607591,13.006763421308117,13.06024595288343,13.382676614638141,13.667973585530648,13.998008224370933,13.071898768058992,13.38448570263814,13.692784326453944,13.951999564577045,14.143209449423393,12.212961340737506,13.170185334326197,13.163079552515038,13.277501368967348,13.383792986247832,13.704087422273487,13.76850427895008,13.856101341073183,12.13383000019572,12.510740468157449,11390606.915869683,20240630.444533303,4844600.5160221,20260350.289600693,28514516.984339923,9768450.28290386,4195153.66404826,1868680.8050823149,26199185.65068037,9662389.028639976,4024153.2472333917,2094780.7703275443,1384586.7030980955,903281.6659973911,310537.46761145804,107968.35239920726,80251727.96428326,38802936.51782651
19883.37026717673,-2.600105,1.372715106844372,9.2976936,0.0042199,13.222903672901936,13.135027485164521,13.39384279303885,13.023551283314177,13.072638650495811,13.393055605170641,13.677270470174125,14.006426431845469,13.083790582764522,13.394487311708552,13.701702176376763,13.96042643184547,14.151617206245469,12.229275539676951,13.183571688358398,13.173105762908556,13.287398311839347,13.392702176376762,13.71202739319812,13.775119904658709,13.862514228120297,12.160303850841224,12.531655465927795,11275588.841862109,20017792.89740492,4802764.4487952925,19947599.39151527,28188227.82934756,9674597.526571374,4158990.726913751,1854072.33727608,25911341.55982103,9572882.056907853,3990857.3433539052,2078388.182096844,1373775.8784287176,896615.0816896341,308621.792596447,107322.34462569183,78311164.98880003,38059004.716982104
19690.012869705963,-2.617065,1.4006548211364651,9.297677,0.00422,13.240107910578683,13.153778515621035,13.408191096075377,13.049501826998952,13.091922763621035,13.409006649015154,13.691573212308079,14.019718159870227,13.102301399099861,13.410200837433752,13.71581316049398,13.973718159870227,14.164668919349051,12.254646775790444,13.204402660663387,13.188865181536332,13.302815941015155,13.406573211972802,13.724382510827876,13.78552119778552,13.872517717366922,12.201587906735146,12.564329889002206,11097801.515741395,19674114.594001625,4739487.509793582,19475554.756048933,27690675.152775053,9533050.782256972,4104367.8046053406,1831426.1044307216,25472113.998385128,9434887.259161932,3939138.2859671316,2053002.0837399848,1357296.1535510465,886427.8854911394,305664.84261750773,106333.02605610788,75385788.11296502,36928959.79144145
19550.505903237372,-2.629383,1.4276180231488462,9.2976468,0.0042201,13.252891632971291,13.16767817294539,13.418291486321312,13.067974084833,13.105821696145394,13.42011652941014,13.701567640971316,14.029606143750765,13.115642545358341,13.421762421711914,13.726365617023088,13.983606143750766,14.173998754563712,12.273012588841798,13.219417648919492,13.200533331397192,13.31392594221014,13.416567640636039,13.733153714176662,13.793176587002563,13.879721281900785,12.231673633769855,12.588277067912301,10967379.76120653,19422930.28244805,4695378.90599429,19146101.270403653,27337159.66917304,9435553.292895185,4066566.871900319,1814736.7082791212,25159844.276590314,9334509.431508195,3900853.6968184737,2034293.5128658116,1345618.9725370144,879253.9863287242,303502.8343345601,105624.86456269555,73322051.24917036,36121653.36621073
19322.752893817506,-2.649736,1.4599730511347067,9.2976426,0.0042202,13.273658417527017,13.18969308855944,13.435959741052827,13.098598733304975,13.128680611591868,13.43899441208525,13.718488471363372,14.045340718594026,13.137590482367138,13.44022996546822,13.742914594811062,13.999779482603365,14.189396176786332,12.303598734199046,13.243963476233631,13.220187147502283,13.332094853260521,13.43291459481106,13.742913918417635,13.805840922712143,13.892086951304446,12.2822353173508,12.627973484846347,10759091.130152503,19032165.391143315,4619370.118861239,18612722.840910614,26766355.467182845,9272474.270158404,4003492.361864457,1788542.285104216,24655180.822911326,9176644.326441912,3841664.984335165,2004119.8828886198,1326607.8138044025,871344.0748609386,299969.0412078774,104423.75724053252,69982483.56921777,34823183.54968012
19198.53102738256,-2.660914,1.4860410245167317,9.2976176,0.0042203,13.284980462402759,13.2017731549837,13.445546334377669,13.115554702931115,13.141273110410959,13.44933902695861,13.727823666376155,14.053959517687199,13.149686293720487,13.450339026958611,13.751974923177672,14.008451127523147,14.197753641796732,12.320388041197928,13.257533605055107,13.230846042285025,13.34214855655861,13.4417690472872,13.749764769517844,13.812874087952585,13.898652806571645,12.310091033314675,12.649771779765834,10646973.830951657,18820692.326398842,4578545.579258174,18323437.07420535,26456455.56493578,9184112.807656422,3969029.664239102,1774316.5815917316,24380874.896924853,9091168.208782412,3809559.6343615204,1988082.750855763,1316373.0533131144,865822.2864274312,298018.06283962884,103789.25433555809,68206612.86094569,34129393.647652686
18989.17076429061,-2.679965,1.5173219811321181,9.2976206,0.0042203,13.304241541207217,13.222744205720497,13.461306343835867,13.144697122996734,13.162895351235727,13.466773942521543,13.743691580028306,14.068865559862568,13.170436003665289,13.467773942521541,13.767734896635867,14.022873810977801,14.211838745150194,12.348887606290804,13.280973734006173,13.248626777064382,13.359540143178707,13.456726645520634,13.766561628864517,13.825073256891217,13.90922867346361,12.357376539006532,12.686848484577249,10459760.851994717,18460657.919090163,4512565.701499213,17838156.632934913,25934791.68284209,9037810.754460577,3911444.5628605965,1750123.4916933954,23919351.562744636,8946346.754304502,3754661.47846522,1961848.1255639412,1299406.222611892,852530.6796332456,294688.317929422,102783.17879298808,65299864.59592839,32983587.51370857
