teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
44020.30020671033,-0.909875,0.017438659769605066,8.9416796,0.0060269,11.06145782989421,10.8888210420591,11.394115224279226,10.409056172766586,10.813542051272037,11.33351547174226,11.699152566255847,12.067760686003254,10.872954231396065,11.338469762555203,11.725769053548973,12.016573113590315,12.230331464444596,9.624056173660659,10.837183947880789,11.100748753342263,11.248507104196545,11.430956625961912,11.852807565739742,11.981968252279707,12.090922543092649,8.990818224518062,9.601253963620877,40470066.33026962,77681055.29482882,14852469.271909146,108668839.64071472,110693663.36603427,31612970.651792113,12608152.741126496,5420125.224684501,97328669.72334386,31179279.53714144,12074128.700656347,6104981.319815048,3952269.3194121444,2436185.3011412,789048.3177507186,268994.3597060055,711269658.8951035,277353962.911722
43673.19854320539,-0.923987,0.018806773346088816,8.9420413,0.0060244,11.071588305303882,10.89935078210196,11.403602212531572,10.420917816093782,10.824057427551883,11.343227978355726,11.708568687375491,12.077037966457498,10.883261346677804,11.348166458605652,11.735133011698933,12.025867651407571,12.239540771366139,9.635917816987854,10.848010073417468,11.110459813155726,11.258132933114295,11.44030332674886,11.862540614196858,11.990778294568058,12.099716774817983,9.005261337118208,9.614518377365107,40127499.45524883,76995189.51519054,14735478.35142111,107577325.71448992,109717772.38294047,31357445.562044404,12509656.49442327,5378470.361422693,96489112.7427324,30927710.30576353,11980379.8772481,6057966.895882667,3922140.795622106,2416448.093023452,783321.3303474422,267045.8618841814,702453223.1191405,274213594.41224587
43320.25456226874,-0.938447,0.020259368972960573,8.9424043,0.0060219,11.081874106310703,10.910042786744533,11.41323393323134,10.432963981005287,10.834735007053087,11.353088794585425,11.718128367279071,12.086456468768702,10.893727159790451,11.358011397693978,11.744639431947697,12.035303482860147,12.248890136881158,9.647963981899359,10.859003214386163,11.120319177385426,11.267905831406434,11.449792417856248,11.872422935798632,11.999721456447325,12.108644059555878,9.019932260630018,9.62799074334173,39782154.3602337,76304001.12481786,14617465.29864945,106478714.41065934,108734276.91121525,31099748.113745045,12410292.957088022,5336443.30615004,95642849.96075726,30673993.003079947,11885803.387344224,6010534.36084745,3891741.2229095604,2396542.1022929037,777540.8394723195,265079.0831186091,693600761.3868036,271056955.62440705
42962.24822271908,-0.95323,0.02179815879989721,8.9427694,0.0060193,11.092330567811697,10.920911494938942,11.423027162007099,10.445206093004028,10.845589275133449,11.36311418807896,11.727848534386919,12.096033433340732,10.904366624067084,11.368020890673467,11.754305358701679,12.044897808346224,12.258396960585277,9.6602060938981,10.87017714896626,11.130343110478957,11.277842262718014,11.459440983696187,11.882470768617939,12.008816033458029,12.117722736052539,9.03483659925547,9.641679320812717,39434906.394539185,75609249.78959695,14498727.274107337,105375841.27845739,107745679.45819011,30840528.721870814,12310312.208057908,5294149.667113105,94792029.95786893,30418767.798000664,11790637.083849357,5962802.910468556,3861146.907786322,2376517.576451542,771721.2854678276,263098.93484752555,684735629.4285927,267892296.95076013
42599.74505445235,-0.968312,0.023424719524811764,8.9431346,0.0060168,11.102870502206818,10.931869076575412,11.432895773338766,10.457554160840486,10.856532421809346,11.373217657872159,11.737643184284932,12.10568308197144,10.915092268842015,11.378108464706093,11.764044864526616,12.054564813537501,12.267975569382328,9.672554161734555,10.881443550497911,11.14044511947216,11.287855875316987,11.469163132960547,11.892597590963076,12.017976995013735,12.126867801847672,9.04988016469767,9.655491836282811,39086399.545658365,74912229.55875589,14379482.704124456,104270787.68986605,106753821.88844088,30580265.631981146,12209897.947816368,5251667.018692019,93938234.22311151,30162505.538773984,11695055.744968329,5914860.130766734,3830413.937013499,2356411.471385236,765873.2852990523,261109.02923253184,675874913.3068434,264725664.0379177
42232.2286190699,-0.983731,0.02514000109961921,8.943501,0.0060143,11.11354369449597,10.942965915100885,11.442888596958095,10.470060538506548,10.867614818048683,11.383448364838852,11.747561039017182,12.115453930129537,10.925954155220126,11.38832326378665,11.773906589457926,12.064353035181735,12.277674379853348,9.68506053940062,10.892853241257829,11.150674360838853,11.297995705510466,11.479007484405724,11.902852611958433,12.027252159248434,12.136127058196234,9.065119140671701,9.66948272197654,38736231.42509342,74212141.5028834,14259592.33947665,103162315.12021291,105757566.77106327,30318656.126561057,12108932.79105599,5208945.5677410355,93080480.04021396,29904908.061863367,11598947.502672572,5866649.836111618,3799506.232765153,2336200.4133055117,759989.9195254471,259107.01082261218,667009029.3470154,261553579.90504175
41861.80978638053,-0.999405,0.02694515632576193,8.9438689,0.0060117,11.124330147995757,10.954179580597142,11.452989534356284,10.482694671369785,10.878814136142182,11.393788844139415,11.757586421048835,12.125331144628113,10.93693122201401,11.398647924084454,11.783875178325793,12.074247540283071,12.287478982185387,9.697694672263854,10.904382004022995,11.161013368539415,11.308244810441728,11.488958782670835,11.913218246417259,12.036629549584003,12.145488629529044,9.080507248699597,9.683612877573292,38386486.237055056,73513156.79842475,14139768.84435588,102057047.82696186,104762848.35022117,30057256.0088638,12008016.906925924,5166239.173745338,92223874.22005291,29647507.136163395,11502883.51966722,5818458.484823678,3768607.3877083715,2316004.5990030495,754106.0942720427,257104.7559875101,658191159.2926959,258395044.9147039
41488.14334962635,-1.015347,0.028840682248131203,8.9442364,0.0060092,11.13516680019689,10.965447415561732,11.46313490001061,10.495395245754688,10.890067694146124,11.404175626616441,11.767655583415811,12.135250840420385,10.947960580155899,11.409018959600834,11.793886824366068,12.084184453035993,12.297325414690311,9.71039524664876,10.915967459097635,11.17139868101644,11.318539642670762,11.49895321175046,11.923631051299695,12.04604479932547,12.154888132309862,9.09598576167713,9.697822394665861,38036888.37999391,72814726.30910659,14019917.120731212,100954121.64856249,103768886.70571722,29795858.30015965,11907070.049644237,5123513.82848554,91367744.07840087,29390099.129539788,11406787.380546348,5770247.714876763,3737692.808835584,2295808.071065734,748217.1068744655,255100.6658192859,649414411.832932,255247594.0857427
41111.94275895884,-1.031541,0.03082713495908675,8.9446041,0.0060066,11.146106941596468,10.976821887941625,11.473379299818497,10.508211977707603,10.901427998397526,11.41466285650722,11.777823272305568,12.145268049073874,10.959095164052904,11.419490550563122,11.803996382866178,12.094218771417971,12.307268854025665,9.723211978601675,10.927661472478547,11.181884440107218,11.328934522714917,11.509045660522084,11.934145133723142,12.055553907680512,12.164381601736416,9.111599075329472,9.712158097109935,37688149.95215847,72118274.31374419,13900281.00670525,99855790.80616948,102777708.20601869,29534995.016300153,11806297.611993862,5080856.426257416,90513834.1950085,29133207.905913703,11310854.524833389,5722115.555762805,3706825.337172934,2275651.9471139396,742334.9083541863,253098.80694569185,640696704.9370052,252117661.2977965
40733.52549599799,-1.04797,0.03290462472208495,8.9449711,0.0060041,11.15706984083997,10.988221902325705,11.483642594413698,10.52106255926591,10.912813963206638,11.425170187035167,11.788009415448176,12.1553028253113,10.970254078504237,11.4299823635161,11.814123828131166,12.104270533230366,12.317229414810502,9.73606256015998,10.939382674247973,11.192390302635165,11.339349184215301,11.519156120212099,11.944680126978767,12.065077353324764,12.173889529805695,9.12726252620866,9.726536397295053,37340596.31170394,71424450.86005525,13780972.047265623,98763077.0832582,101790238.76028436,29274909.377389193,11705793.51475795,5038306.711581591,89662942.26387991,28877073.12510878,11215174.31900008,5674106.838007743,3676033.7347160745,2255555.051167538,736464.9712453306,251101.04286732996,632046018.30699,249008137.22246388
40353.852291323856,-1.064604,0.03507342394259814,8.945336,0.0060016,11.168066095153101,10.999656946788836,11.493937159662806,10.53395280080241,10.924235109174155,11.43570937390269,11.798226586456344,12.165368127037599,10.981447420548953,11.440506192288012,11.824281882194015,12.11435265265228,12.327220241495866,9.748952801696483,10.951139734570454,11.202928029902687,11.349795618746278,11.529297356579335,11.95524771460039,12.074629389860132,12.18342620824545,9.14297478835536,9.740959230145862,36995124.029187225,70735044.7303736,13662298.380458003,97678786.61367722,100809025.12483901,29016272.74604829,11605817.335962651,4995974.598704448,88817263.74694262,28622356.14908173,11119993.84580153,5626345.548761146,3645397.5536569892,2235569.2975695506,730622.4635414397,249112.53735339007,623484318.9317372,245926962.94964993
39972.74747919069,-1.081451,0.0373334568073366,8.9456992,0.0059991,11.179277547068127,11.011304799588936,11.504426618966102,10.547106297159315,10.935870393188933,11.44644024522651,11.80861656998057,12.17561656964529,10.992856766928531,11.451223042026507,11.834630195905698,12.124616569645296,12.337388699852253,9.762103338386025,10.963125515502787,11.213657448426508,11.360426618966104,11.539616569645295,11.965855334447523,12.084358487664081,12.193111072275906,9.158989554080263,9.755674007390068,36645596.71387324,70038588.05731502,13542220.260643836,96583012.77406098,99817615.79617749,28754854.029058263,11504867.689390218,4953164.316444524,87962090.42591406,28364852.689097233,11023693.059699992,5578054.144679247,3614426.564077007,2215679.7043822873,724708.362350706,247106.13654034832,614867473.9918382,242818698.29407793
39591.41283530866,-1.098463,0.03968453480661694,8.9460613,0.0059966,11.192797076701998,11.025205663866688,11.516991363590266,10.56310015677842,10.949774154266686,11.459195657172616,11.820798531560856,12.187798531225576,11.006569860684342,11.463979902372616,11.847002824807925,12.136798531225578,12.349422560164234,9.778056080351492,10.977558712492725,11.226411411972615,11.372991363590268,11.551798531225577,11.976505026891124,12.095969895678541,12.204301476392851,9.178220412972367,9.773530525774946,36222300.388249375,69205255.83009547,13397569.45471362,95250057.48491935,98629703.9748193,28442714.65227629,11385992.296579875,4901985.166047664,86930533.74443683,28056909.421929587,10907873.748264827,5520418.246947252,3577568.04786574,2195882.736500077,717597.226063816,244776.3253785751,604576438.7467903,239057052.81749654
