wd_source_id,radius_med,radius_unc_low,radius_unc_high,e_radius,radius_pct_error,teff_med,teff_unc_low,teff_unc_high,e_teff,teff_pct_error
3090038517737811712,0.007650276139056316,0.000370981861531134,0.00035059415432666524,0.00036078800792889963,4.716012878110357,6482.332227721832,173.51632527262063,175.63697143027093,174.57664835144578,2.6931147960122286
3249027001465705088,0.007417558209353263,0.00019525347880069467,0.00018448171440785602,0.00018986759660427534,2.5597048414781485,16963.69090145795,535.7599728750793,562.9534513229191,549.3567120989992,3.238426798096071
3970162318385391488,0.007542940901020093,0.0007824492624118424,0.001116899174756299,0.0009496742185840707,12.590238092090031,12283.232975990504,1342.8348907925629,1627.8406160876111,1485.337753440087,12.092400724983492
4248619071266347648,0.007026293028509547,0.00032836124349614956,0.0003387281738078691,0.0003335447086520093,4.747093628156902,10480.709571565565,352.58316120314703,360.62974927376126,356.60645523845415,3.402502977526795
4750614226039509888,0.0069926429445576095,0.00013462020639913932,0.00010215106646721626,0.00011838563643317779,1.69300273690247,14790.797697951359,468.6602505886731,581.4681638095535,525.0642071991133,3.549938400359832
